installment_id,order_id,user_id,merchant_id,installment_number,due_date,paid_date,status,late_days,anchor_date,late_days_final,is_late,signup_date,kyc_level,user_city,account_status,account_age_days,kyc_level_num,account_status_num,user_trust_score,late_payment_rate_90d,avg_late_days_90d,max_late_days_90d,on_time_payment_rate_90d,num_active_plans,repayment_severity_score,load_pressure_score,total_orders_30d,avg_order_amount_30d,max_order_amount_30d,sum_order_amount_30d,spend_pressure_score,currency,dispute_count_90d,refund_count_90d,context_friction_score,checkout_start_30d,checkout_success_30d,checkout_abandon_30d,checkout_abandon_rate_30d,checkout_friction_score,merchant_name,category,city_merchant,merchant_status,merchant_status_num,merchant_dispute_rate_90d,merchant_refund_rate_90d,merchant_risk_score
inst_0002449,order_001377,user_00460,merchant_0006,1,2025-11-25,2025-12-01,late,6.0,2025-11-25,6.0,1,2025-10-23,basic,Casablanca,active,33,1,1,2.0,,,,,0,0.8,0.0,3,1661.3333333333333,3690.0,4984.0,5.482709366265955,MAD,0,0,0.0,3,1,2,0.6666666666666666,2.431945622001443,Merchant 6,home,Rabat,active,1,0.0,0.0,0.0
inst_0002450,order_001377,user_00460,merchant_0006,2,2025-12-25,2025-12-23,paid,0.0,2025-12-25,0.0,0,2025-10-23,basic,Casablanca,active,63,1,1,2.0,0.3333333333333333,6.0,6.0,0.6666666666666666,0,2.128803771005386,0.0,1,3503.0,3503.0,3503.0,5.174255143457747,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,Merchant 6,home,Rabat,active,1,0.0,0.0,0.0
inst_0002451,order_001377,user_00460,merchant_0006,3,2026-01-24,2026-01-23,paid,0.0,2026-01-24,0.0,0,2025-10-23,basic,Casablanca,active,93,1,1,2.0,0.5714285714285714,13.75,19.0,0.42857142857142855,1,3.259053710389427,0.6931471805599453,1,510.0,510.0,510.0,4.0190806263462004,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 6,home,Rabat,active,1,0.041666666666666664,0.041666666666666664,0.125
inst_0002452,order_001379,user_00460,merchant_0012,1,2025-12-14,2025-12-14,paid,0.0,2025-12-14,0.0,0,2025-10-23,basic,Casablanca,active,52,1,1,2.0,0.5,6.0,6.0,0.5,0,2.5121371043387195,0.0,2,2190.0,3503.0,4380.0,5.336441186701013,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,Merchant 12,electronics,Casablanca,active,1,0.08333333333333333,0.0,0.16666666666666666
inst_0002453,order_001379,user_00460,merchant_0012,2,2026-01-13,2026-02-01,late,19.0,2026-01-13,19.0,1,2025-10-23,basic,Casablanca,active,82,1,1,2.0,0.5,12.0,17.0,0.5,1,3.010549030310001,0.6931471805599453,1,510.0,510.0,510.0,4.0190806263462004,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 12,electronics,Casablanca,active,1,0.05,0.05,0.15000000000000002
inst_0002454,order_001379,user_00460,merchant_0012,3,2026-02-12,2026-02-12,paid,0.0,2026-02-12,0.0,0,2025-10-23,basic,Casablanca,active,112,1,1,2.0,0.4,13.75,19.0,0.6,0,2.864767996103713,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 12,electronics,Casablanca,active,1,0.05,0.05,0.15000000000000002
inst_0002455,order_001380,user_00460,merchant_0099,1,2025-12-25,2026-01-07,late,13.0,2025-12-25,13.0,1,2025-10-23,basic,Casablanca,active,63,1,1,2.0,0.3333333333333333,6.0,6.0,0.6666666666666666,0,2.128803771005386,0.0,1,3503.0,3503.0,3503.0,5.174255143457747,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,Merchant 99,electronics,Marrakech,active,1,0.0,0.0,0.0
inst_0002456,order_001380,user_00460,merchant_0099,2,2026-01-24,2026-01-22,paid,0.0,2026-01-24,0.0,0,2025-10-23,basic,Casablanca,active,93,1,1,2.0,0.5714285714285714,13.75,19.0,0.42857142857142855,1,3.259053710389427,0.6931471805599453,1,510.0,510.0,510.0,4.0190806263462004,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 99,electronics,Marrakech,active,1,0.0,0.0,0.0
inst_0002457,order_001380,user_00460,merchant_0099,3,2026-02-23,2026-02-23,paid,0.0,2026-02-23,0.0,0,2025-10-23,basic,Casablanca,active,123,1,1,2.0,0.36363636363636365,13.75,19.0,0.6363636363636364,0,2.781131632467349,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 99,electronics,Marrakech,active,1,0.0,0.0,0.0
inst_0002458,order_001381,user_00460,merchant_0082,1,2025-12-01,2025-11-30,paid,0.0,2025-12-01,0.0,0,2025-10-23,basic,Casablanca,active,39,1,1,2.0,1.0,6.0,6.0,0.0,0,3.6621371043387194,0.0,3,2690.0,3690.0,8070.0,5.482709366265955,MAD,0,0,0.0,3,1,2,0.6666666666666666,2.431945622001443,Merchant 82,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0002459,order_001381,user_00460,merchant_0082,2,2025-12-31,2026-01-17,late,17.0,2025-12-31,17.0,1,2025-10-23,basic,Casablanca,active,69,1,1,2.0,0.4,9.5,13.0,0.6,1,2.6234990945047905,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 82,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0002460,order_001381,user_00460,merchant_0082,3,2026-01-30,2026-01-30,paid,0.0,2026-01-30,0.0,0,2025-10-23,basic,Casablanca,active,99,1,1,2.0,0.4444444444444444,13.75,19.0,0.5555555555555556,1,2.9669902183259347,0.6931471805599453,1,510.0,510.0,510.0,4.0190806263462004,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 82,electronics,Rabat,active,1,0.047619047619047616,0.0,0.09523809523809523
inst_0002461,order_001382,user_00461,merchant_0043,1,2026-04-10,2026-04-08,paid,0.0,2026-04-10,0.0,0,2025-12-15,full,Rabat,active,116,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,1,2605.0,2605.0,2605.0,4.9966019268348525,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 43,travel,Casablanca,active,1,0.0,0.0,0.0
inst_0002462,order_001382,user_00461,merchant_0043,2,2026-05-10,2026-05-09,paid,0.0,2026-05-10,0.0,0,2025-12-15,full,Rabat,active,146,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 43,travel,Casablanca,active,1,0.0,0.0,0.0
inst_0002463,order_001382,user_00461,merchant_0043,3,2026-06-09,2026-06-07,paid,0.0,2026-06-09,0.0,0,2025-12-15,full,Rabat,active,176,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 43,travel,Casablanca,active,1,0.0,0.0,0.0
inst_0002464,order_001384,user_00461,merchant_0008,1,2026-02-19,2026-02-17,paid,0.0,2026-02-19,0.0,0,2025-12-15,full,Rabat,active,66,2,1,2.5,,,,,0,0.8,0.0,2,2291.0,3163.0,4582.0,5.275200312799771,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 8,fashion,Marrakech,active,1,0.21428571428571427,0.14285714285714285,0.5714285714285714
inst_0002466,order_001384,user_00461,merchant_0008,3,2026-04-20,2026-04-18,paid,0.0,2026-04-20,0.0,0,2025-12-15,full,Rabat,active,126,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 8,fashion,Marrakech,active,1,0.25,0.0,0.5
inst_0002467,order_001385,user_00462,merchant_0020,1,2026-01-20,2026-01-18,paid,0.0,2026-01-20,0.0,0,2025-09-27,full,Casablanca,active,115,2,1,2.5,,,,,0,0.8,0.0,1,3683.0,3683.0,3683.0,5.204311510649096,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 20,electronics,Casablanca,active,1,0.038461538461538464,0.0,0.07692307692307693
inst_0002468,order_001385,user_00462,merchant_0020,2,2026-02-19,2026-02-19,paid,0.0,2026-02-19,0.0,0,2025-09-27,full,Casablanca,active,145,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 20,electronics,Casablanca,active,1,0.04,0.0,0.08
inst_0002469,order_001385,user_00462,merchant_0020,3,2026-03-21,2026-03-20,paid,0.0,2026-03-21,0.0,0,2025-09-27,full,Casablanca,active,175,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 20,electronics,Casablanca,active,1,0.07692307692307693,0.0,0.15384615384615385
inst_0002470,order_001389,user_00463,merchant_0106,1,2026-02-27,2026-02-26,paid,0.0,2026-02-27,0.0,0,2025-11-21,full,Casablanca,active,98,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,2,1985.0,2694.0,3970.0,5.178937005473102,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 106,fashion,Rabat,active,1,0.05263157894736842,0.0,0.10526315789473684
inst_0002472,order_001389,user_00463,merchant_0106,3,2026-04-28,2026-04-27,paid,0.0,2026-04-28,0.0,0,2025-11-21,full,Casablanca,active,158,2,1,2.5,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 106,fashion,Rabat,active,1,0.0,0.0,0.0
inst_0002473,order_001390,user_00463,merchant_0041,1,2025-12-25,2025-12-25,paid,0.0,2025-12-25,0.0,0,2025-11-21,full,Casablanca,active,34,2,1,2.5,,,,,0,0.8,0.0,2,2579.0,3248.0,5158.0,5.291106436868704,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 41,electronics,Casablanca,active,1,0.0,0.0,0.0
inst_0002475,order_001390,user_00463,merchant_0041,3,2026-02-23,2026-02-23,paid,0.0,2026-02-23,0.0,0,2025-11-21,full,Casablanca,active,94,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,2,1985.0,2694.0,3970.0,5.178937005473102,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 41,electronics,Casablanca,active,1,0.0,0.0,0.0
inst_0002476,order_001394,user_00464,merchant_0114,1,2025-11-11,2025-11-09,paid,0.0,2025-11-11,0.0,0,2025-09-25,full,Marrakech,active,47,2,1,2.5,,,,,0,0.8,0.0,3,1898.3333333333333,2811.0,5695.0,5.319508496206289,MAD,0,0,0.0,3,3,0,0.0,0.0,Merchant 114,travel,Rabat,active,1,0.0,0.0,0.0
inst_0002477,order_001394,user_00464,merchant_0114,2,2025-12-11,2025-12-09,paid,0.0,2025-12-11,0.0,0,2025-09-25,full,Marrakech,active,77,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 114,travel,Rabat,active,1,0.18181818181818182,0.18181818181818182,0.5454545454545454
inst_0002478,order_001394,user_00464,merchant_0114,3,2026-01-10,2026-01-08,paid,0.0,2026-01-10,0.0,0,2025-09-25,full,Marrakech,active,107,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,3365.0,3365.0,3365.0,5.150147097074429,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 114,travel,Rabat,active,1,0.15384615384615385,0.15384615384615385,0.46153846153846156
inst_0002479,order_001396,user_00464,merchant_0012,1,2025-11-29,2025-11-29,paid,0.0,2025-11-29,0.0,0,2025-09-25,full,Marrakech,active,65,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,2432.0,2432.0,2432.0,4.955387077894091,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 12,electronics,Casablanca,active,1,0.0,0.0,0.0
inst_0002480,order_001396,user_00464,merchant_0012,2,2025-12-29,2025-12-27,paid,0.0,2025-12-29,0.0,0,2025-09-25,full,Marrakech,active,95,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,3365.0,3365.0,3365.0,5.150147097074429,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 12,electronics,Casablanca,active,1,0.058823529411764705,0.058823529411764705,0.1764705882352941
inst_0002481,order_001396,user_00464,merchant_0012,3,2026-01-28,2026-01-27,paid,0.0,2026-01-28,0.0,0,2025-09-25,full,Marrakech,active,125,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 12,electronics,Casablanca,active,1,0.05263157894736842,0.05263157894736842,0.15789473684210525
inst_0002482,order_001397,user_00465,merchant_0088,1,2025-12-20,2025-12-19,paid,0.0,2025-12-20,0.0,0,2025-11-17,full,Marrakech,active,33,2,1,2.5,,,,,0,0.8,0.0,1,1213.0,1213.0,1213.0,4.538264455195645,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,Merchant 88,fashion,Marrakech,active,1,0.0,0.0,0.0
inst_0002483,order_001397,user_00465,merchant_0088,2,2026-01-19,2026-01-17,paid,0.0,2026-01-19,0.0,0,2025-11-17,full,Marrakech,active,63,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,3066.0,3066.0,3066.0,5.094331970692529,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 88,fashion,Marrakech,active,1,0.0,0.0,0.0
inst_0002484,order_001397,user_00465,merchant_0088,3,2026-02-18,2026-02-17,paid,0.0,2026-02-18,0.0,0,2025-11-17,full,Marrakech,active,93,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,1,0,1.0,0,0,0,0.0,0.0,Merchant 88,fashion,Marrakech,active,1,0.0,0.0,0.0
inst_0002485,order_001398,user_00465,merchant_0113,1,2026-02-09,2026-02-08,paid,0.0,2026-02-09,0.0,0,2025-11-17,full,Marrakech,active,84,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,3066.0,3066.0,3066.0,5.094331970692529,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 113,travel,Casablanca,active,1,0.10526315789473684,0.0,0.21052631578947367
inst_0002486,order_001398,user_00465,merchant_0113,2,2026-03-11,2026-03-27,late,16.0,2026-03-11,16.0,1,2025-11-17,full,Marrakech,active,114,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 113,travel,Casablanca,active,1,0.15384615384615385,0.15384615384615385,0.46153846153846156
inst_0002487,order_001398,user_00465,merchant_0113,3,2026-04-10,2026-04-08,paid,0.0,2026-04-10,0.0,0,2025-11-17,full,Marrakech,active,144,2,1,2.5,0.25,16.0,16.0,0.75,0,2.5582493408393514,0.0,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 113,travel,Casablanca,active,1,0.2857142857142857,0.2857142857142857,0.8571428571428571
inst_0002488,order_001399,user_00466,merchant_0095,1,2026-01-27,2026-01-25,paid,0.0,2026-01-27,0.0,0,2025-11-22,full,Marrakech,active,66,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,2,2337.5,3940.0,4675.0,5.406958781784247,MAD,1,1,1.5,2,2,0,0.0,0.0,Merchant 95,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0002489,order_001399,user_00466,merchant_0095,2,2026-02-26,2026-02-24,paid,0.0,2026-02-26,0.0,0,2025-11-22,full,Marrakech,active,96,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 95,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0002490,order_001399,user_00466,merchant_0095,3,2026-03-28,2026-03-27,paid,0.0,2026-03-28,0.0,0,2025-11-22,full,Marrakech,active,126,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 95,electronics,Rabat,active,1,0.0,0.0,0.0
inst_0002491,order_001400,user_00466,merchant_0044,1,2025-12-31,2025-12-30,paid,0.0,2025-12-31,0.0,0,2025-11-22,full,Marrakech,active,39,2,1,2.5,,,,,0,0.8,0.0,3,2357.0,3940.0,7071.0,5.522031610764959,MAD,1,1,1.5,3,3,0,0.0,0.0,Merchant 44,travel,Rabat,active,1,0.058823529411764705,0.058823529411764705,0.1764705882352941
inst_0002492,order_001400,user_00466,merchant_0044,2,2026-01-30,2026-01-28,paid,0.0,2026-01-30,0.0,0,2025-11-22,full,Marrakech,active,69,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,735.0,735.0,735.0,4.237996943461304,MAD,1,1,1.5,1,1,0,0.0,0.0,Merchant 44,travel,Rabat,active,1,0.14285714285714285,0.09523809523809523,0.38095238095238093
inst_0002493,order_001400,user_00466,merchant_0044,3,2026-03-01,2026-02-28,paid,0.0,2026-03-01,0.0,0,2025-11-22,full,Marrakech,active,99,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 44,travel,Rabat,active,1,0.26666666666666666,0.2,0.7333333333333334
inst_0002495,order_001402,user_00466,merchant_0091,2,2026-03-10,2026-03-10,paid,0.0,2026-03-10,0.0,0,2025-11-22,full,Marrakech,active,108,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 91,travel,Casablanca,active,1,0.07142857142857142,0.07142857142857142,0.21428571428571427
inst_0002496,order_001402,user_00466,merchant_0091,3,2026-04-09,2026-04-09,paid,0.0,2026-04-09,0.0,0,2025-11-22,full,Marrakech,active,138,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 91,travel,Casablanca,active,1,0.2222222222222222,0.2222222222222222,0.6666666666666666
inst_0002497,order_001405,user_00467,merchant_0106,1,2026-03-28,2026-03-31,late,3.0,2026-03-28,3.0,1,2025-12-03,full,Marrakech,active,115,2,1,2.5,,,,,0,0.8,0.0,1,2186.0,2186.0,2186.0,4.891430484630039,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 106,fashion,Rabat,active,1,0.1111111111111111,0.0,0.2222222222222222
inst_0002498,order_001405,user_00467,merchant_0106,2,2026-04-27,2026-04-26,paid,0.0,2026-04-27,0.0,0,2025-12-03,full,Marrakech,active,145,2,1,2.5,1.0,3.0,3.0,0.0,0,3.2704060527839234,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 106,fashion,Rabat,active,1,0.0,0.0,0.0
inst_0002499,order_001405,user_00467,merchant_0106,3,2026-05-27,2026-06-02,late,6.0,2026-05-27,6.0,1,2025-12-03,full,Marrakech,active,175,2,1,2.5,0.5,3.0,3.0,0.5,0,2.1204060527839235,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 106,fashion,Rabat,active,1,0.0,0.0,0.0
inst_0002501,order_001407,user_00468,merchant_0050,2,2026-03-25,2026-03-24,paid,0.0,2026-03-25,0.0,0,2025-11-09,full,Marrakech,active,136,2,1,2.5,0.14285714285714285,17.0,17.0,0.8571428571428571,1,2.351831659098744,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 50,home,Casablanca,active,1,0.1,0.1,0.30000000000000004
inst_0002502,order_001407,user_00468,merchant_0050,3,2026-04-24,2026-04-23,paid,0.0,2026-04-24,0.0,0,2025-11-09,full,Marrakech,active,166,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 50,home,Casablanca,active,1,0.0,0.16666666666666666,0.16666666666666666
inst_0002503,order_001408,user_00468,merchant_0112,1,2026-01-28,2026-01-27,paid,0.0,2026-01-28,0.0,0,2025-11-09,full,Marrakech,active,80,2,1,2.5,0.5,17.0,17.0,0.5,1,3.173260230527315,0.6931471805599453,2,2517.5,3580.0,5035.0,5.349483337466304,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 112,travel,Rabat,active,1,0.043478260869565216,0.043478260869565216,0.13043478260869565
inst_0002504,order_001408,user_00468,merchant_0112,2,2026-02-27,2026-02-25,paid,0.0,2026-02-27,0.0,0,2025-11-09,full,Marrakech,active,110,2,1,2.5,0.2,17.0,17.0,0.8,1,2.4832602305273155,0.6931471805599453,2,944.5,1528.0,1889.0,4.838866439024681,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 112,travel,Rabat,active,1,0.05555555555555555,0.05555555555555555,0.16666666666666666
inst_0002505,order_001408,user_00468,merchant_0112,3,2026-03-29,2026-03-27,paid,0.0,2026-03-29,0.0,0,2025-11-09,full,Marrakech,active,140,2,1,2.5,0.125,17.0,17.0,0.875,1,2.310760230527315,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 112,travel,Rabat,active,1,0.0,0.0,0.0
inst_0002506,order_001409,user_00468,merchant_0111,1,2026-02-28,2026-02-26,paid,0.0,2026-02-28,0.0,0,2025-11-09,full,Marrakech,active,111,2,1,2.5,0.16666666666666666,17.0,17.0,0.8333333333333334,1,2.4065935638606484,0.6931471805599453,2,944.5,1528.0,1889.0,4.838866439024681,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 111,travel,Rabat,active,1,0.1,0.05,0.25
inst_0002507,order_001409,user_00468,merchant_0111,2,2026-03-30,2026-03-28,paid,0.0,2026-03-30,0.0,0,2025-11-09,full,Marrakech,active,141,2,1,2.5,0.1111111111111111,17.0,17.0,0.8888888888888888,1,2.278815786082871,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 111,travel,Rabat,active,1,0.16666666666666666,0.08333333333333333,0.41666666666666663
inst_0002508,order_001409,user_00468,merchant_0111,3,2026-04-29,2026-04-27,paid,0.0,2026-04-29,0.0,0,2025-11-09,full,Marrakech,active,171,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 111,travel,Rabat,active,1,0.0,0.0,0.0
inst_0002509,order_001410,user_00468,merchant_0086,1,2026-03-05,2026-03-04,paid,0.0,2026-03-05,0.0,0,2025-11-09,full,Marrakech,active,116,2,1,2.5,0.14285714285714285,17.0,17.0,0.8571428571428571,1,2.351831659098744,0.6931471805599453,1,361.0,361.0,361.0,3.812245399319441,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 86,travel,Rabat,active,1,0.0625,0.0,0.125
inst_0002510,order_001410,user_00468,merchant_0086,2,2026-04-04,2026-04-04,paid,0.0,2026-04-04,0.0,0,2025-11-09,full,Marrakech,active,146,2,1,2.5,0.1,17.0,17.0,0.9,1,2.253260230527315,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 86,travel,Rabat,active,1,0.0,0.0,0.0
inst_0002511,order_001410,user_00468,merchant_0086,3,2026-05-04,2026-05-02,paid,0.0,2026-05-04,0.0,0,2025-11-09,full,Marrakech,active,176,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 86,travel,Rabat,active,1,0.0,0.0,0.0
inst_0002512,order_001411,user_00468,merchant_0100,1,2025-12-19,2025-12-19,paid,0.0,2025-12-19,0.0,0,2025-11-09,full,Marrakech,active,40,2,1,2.5,,,,,0,0.8,0.0,1,2749.0,2749.0,2749.0,5.028872586620348,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 100,electronics,Marrakech,active,1,0.0625,0.0625,0.1875
inst_0002513,order_001411,user_00468,merchant_0100,2,2026-01-18,2026-02-04,late,17.0,2026-01-18,17.0,1,2025-11-09,full,Marrakech,active,70,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,1,3580.0,3580.0,3580.0,5.187297294223038,MAD,0,0,0.0,1,1,0,0.0,0.0,Merchant 100,electronics,Marrakech,active,1,0.05263157894736842,0.05263157894736842,0.15789473684210525
inst_0002514,order_001411,user_00468,merchant_0100,3,2026-02-17,2026-02-16,paid,0.0,2026-02-17,0.0,0,2025-11-09,full,Marrakech,active,100,2,1,2.5,0.3333333333333333,17.0,17.0,0.6666666666666666,0,2.7899268971939817,0.0,3,1114.6666666666667,1528.0,3344.0,4.953939268005393,MAD,0,0,0.0,3,3,0,0.0,0.0,Merchant 100,electronics,Marrakech,active,1,0.043478260869565216,0.043478260869565216,0.13043478260869565
inst_0002516,order_001417,user_00470,merchant_0070,2,2026-02-15,2026-02-14,paid,0.0,2026-02-15,0.0,0,2025-12-16,full,Marrakech,active,61,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 70,electronics,Marrakech,active,1,0.058823529411764705,0.0,0.11764705882352941
inst_0002517,order_001417,user_00470,merchant_0070,3,2026-03-17,2026-03-16,paid,0.0,2026-03-17,0.0,0,2025-12-16,full,Marrakech,active,91,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 70,electronics,Marrakech,active,1,0.08333333333333333,0.0,0.16666666666666666
inst_0002518,order_001418,user_00470,merchant_0041,1,2026-02-02,2026-02-02,paid,0.0,2026-02-02,0.0,0,2025-12-16,full,Marrakech,active,48,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,2,1322.0,1647.0,2644.0,4.883835541748894,MAD,1,1,1.5,2,1,1,0.5,1.6931471805599454,Merchant 41,electronics,Casablanca,active,1,0.0,0.0,0.0
inst_0002519,order_001418,user_00470,merchant_0041,2,2026-03-04,2026-03-04,paid,0.0,2026-03-04,0.0,0,2025-12-16,full,Marrakech,active,78,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 41,electronics,Casablanca,active,1,0.0,0.0,0.0
inst_0002520,order_001418,user_00470,merchant_0041,3,2026-04-03,2026-04-03,paid,0.0,2026-04-03,0.0,0,2025-12-16,full,Marrakech,active,108,2,1,2.5,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,Merchant 41,electronics,Casablanca,active,1,0.07692307692307693,0.0,0.15384615384615385
inst_0002521,order_001419,user_00471,merchant_0043,1,2026-01-20,2026-01-19,paid,0.0,2026-01-20,0.0,0,2025-10-30,full,Casablanca,active,82,2,1,2.5,,,,,0,0.8,0.0,2,951.0,1349.0,1902.0,4.764160838326729,MAD,0,0,0.0,2,2,0,0.0,0.0,Merchant 43,travel,Casablanca,active,1,0.047619047619047616,0.0,0.09523809523809523
inst_0002522,order_001419,user_00471,merchant_0043,2,2026-02-19,2026-02-19,paid,0.0,2026-02-19,0.0,0,2025-10-30,full,Casablanca,active,112,2,1,2.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,Merchant 43,travel,Casablanca,active,1,0.0625,0.0,0.125
