checkout_event_id,order_id,user_id,event_type,event_date
chk_0002595,order_001368,user_00457,checkout_start,2026-01-13 00:00:00
chk_0002596,order_001368,user_00457,checkout_abandon,2026-01-13 00:02:00
chk_0002597,order_001369,user_00457,checkout_start,2025-11-30 00:00:00
chk_0002598,order_001369,user_00457,checkout_success,2025-11-30 00:03:00
chk_0002599,order_001370,user_00457,checkout_start,2026-01-11 00:00:00
chk_0002600,order_001370,user_00457,checkout_success,2026-01-11 00:03:00
chk_0002601,order_001371,user_00458,checkout_start,2025-11-14 00:00:00
chk_0002602,order_001371,user_00458,checkout_success,2025-11-14 00:03:00
chk_0002603,order_001372,user_00458,checkout_start,2025-11-28 00:00:00
chk_0002604,order_001372,user_00458,checkout_success,2025-11-28 00:03:00
chk_0002605,order_001373,user_00458,checkout_start,2025-11-24 00:00:00
chk_0002606,order_001373,user_00458,checkout_success,2025-11-24 00:03:00
chk_0002607,order_001374,user_00458,checkout_start,2025-10-18 00:00:00
chk_0002608,order_001374,user_00458,checkout_success,2025-10-18 00:03:00
chk_0002609,order_001375,user_00458,checkout_start,2025-12-20 00:00:00
chk_0002610,order_001375,user_00458,checkout_success,2025-12-20 00:03:00
chk_0002611,order_001376,user_00459,checkout_start,2026-02-11 00:00:00
chk_0002612,order_001376,user_00459,checkout_success,2026-02-11 00:03:00
chk_0002613,order_001377,user_00460,checkout_start,2025-10-26 00:00:00
chk_0002614,order_001377,user_00460,checkout_abandon,2025-10-26 00:02:00
chk_0002615,order_001378,user_00460,checkout_start,2026-01-04 00:00:00
chk_0002616,order_001378,user_00460,checkout_success,2026-01-04 00:03:00
chk_0002617,order_001379,user_00460,checkout_start,2025-11-14 00:00:00
chk_0002618,order_001379,user_00460,checkout_success,2025-11-14 00:03:00
chk_0002619,order_001380,user_00460,checkout_start,2025-11-25 00:00:00
chk_0002620,order_001380,user_00460,checkout_abandon,2025-11-25 00:02:00
chk_0002621,order_001381,user_00460,checkout_start,2025-11-01 00:00:00
chk_0002622,order_001381,user_00460,checkout_abandon,2025-11-01 00:02:00
chk_0002623,order_001382,user_00461,checkout_start,2026-03-11 00:00:00
chk_0002624,order_001382,user_00461,checkout_success,2026-03-11 00:03:00
chk_0002625,order_001383,user_00461,checkout_start,2026-02-02 00:00:00
chk_0002626,order_001383,user_00461,checkout_success,2026-02-02 00:03:00
chk_0002627,order_001384,user_00461,checkout_start,2026-01-20 00:00:00
chk_0002628,order_001384,user_00461,checkout_success,2026-01-20 00:03:00
chk_0002629,order_001385,user_00462,checkout_start,2025-12-21 00:00:00
chk_0002630,order_001385,user_00462,checkout_success,2025-12-21 00:03:00
chk_0002631,order_001386,user_00462,checkout_start,2025-10-20 00:00:00
chk_0002632,order_001386,user_00462,checkout_abandon,2025-10-20 00:02:00
chk_0002633,order_001387,user_00462,checkout_start,2025-11-08 00:00:00
chk_0002634,order_001387,user_00462,checkout_success,2025-11-08 00:03:00
chk_0002635,order_001388,user_00462,checkout_start,2025-10-02 00:00:00
chk_0002636,order_001388,user_00462,checkout_success,2025-10-02 00:03:00
chk_0002637,order_001389,user_00463,checkout_start,2026-01-28 00:00:00
chk_0002638,order_001389,user_00463,checkout_success,2026-01-28 00:03:00
chk_0002639,order_001390,user_00463,checkout_start,2025-11-25 00:00:00
chk_0002640,order_001390,user_00463,checkout_success,2025-11-25 00:03:00
chk_0002641,order_001391,user_00463,checkout_start,2025-12-05 00:00:00
chk_0002642,order_001391,user_00463,checkout_success,2025-12-05 00:03:00
chk_0002643,order_001392,user_00463,checkout_start,2026-02-15 00:00:00
chk_0002644,order_001392,user_00463,checkout_success,2026-02-15 00:03:00
chk_0002645,order_001393,user_00464,checkout_start,2025-10-18 00:00:00
chk_0002646,order_001393,user_00464,checkout_success,2025-10-18 00:03:00
chk_0002647,order_001394,user_00464,checkout_start,2025-10-12 00:00:00
chk_0002648,order_001394,user_00464,checkout_success,2025-10-12 00:03:00
chk_0002649,order_001395,user_00464,checkout_start,2025-12-16 00:00:00
chk_0002650,order_001395,user_00464,checkout_success,2025-12-16 00:03:00
chk_0002651,order_001396,user_00464,checkout_start,2025-10-30 00:00:00
chk_0002652,order_001396,user_00464,checkout_success,2025-10-30 00:03:00
chk_0002653,order_001397,user_00465,checkout_start,2025-11-20 00:00:00
chk_0002654,order_001397,user_00465,checkout_abandon,2025-11-20 00:02:00
chk_0002655,order_001398,user_00465,checkout_start,2026-01-10 00:00:00
chk_0002656,order_001398,user_00465,checkout_success,2026-01-10 00:03:00
chk_0002657,order_001399,user_00466,checkout_start,2025-12-28 00:00:00
chk_0002658,order_001399,user_00466,checkout_success,2025-12-28 00:03:00
chk_0002659,order_001400,user_00466,checkout_start,2025-12-01 00:00:00
chk_0002660,order_001400,user_00466,checkout_success,2025-12-01 00:03:00
chk_0002661,order_001401,user_00466,checkout_start,2025-12-08 00:00:00
chk_0002662,order_001401,user_00466,checkout_success,2025-12-08 00:03:00
chk_0002663,order_001402,user_00466,checkout_start,2026-01-09 00:00:00
chk_0002664,order_001402,user_00466,checkout_success,2026-01-09 00:03:00
chk_0002665,order_001403,user_00466,checkout_start,2025-11-28 00:00:00
chk_0002666,order_001403,user_00466,checkout_success,2025-11-28 00:03:00
chk_0002667,order_001404,user_00467,checkout_start,2026-01-24 00:00:00
chk_0002668,order_001404,user_00467,checkout_success,2026-01-24 00:03:00
chk_0002669,order_001405,user_00467,checkout_start,2026-02-26 00:00:00
chk_0002670,order_001405,user_00467,checkout_success,2026-02-26 00:03:00
chk_0002671,order_001406,user_00467,checkout_start,2026-02-17 00:00:00
chk_0002672,order_001406,user_00467,checkout_success,2026-02-17 00:03:00
chk_0002673,order_001407,user_00468,checkout_start,2026-01-24 00:00:00
chk_0002674,order_001407,user_00468,checkout_success,2026-01-24 00:03:00
chk_0002675,order_001408,user_00468,checkout_start,2025-12-29 00:00:00
chk_0002676,order_001408,user_00468,checkout_success,2025-12-29 00:03:00
chk_0002677,order_001409,user_00468,checkout_start,2026-01-29 00:00:00
chk_0002678,order_001409,user_00468,checkout_success,2026-01-29 00:03:00
chk_0002679,order_001410,user_00468,checkout_start,2026-02-03 00:00:00
chk_0002680,order_001410,user_00468,checkout_success,2026-02-03 00:03:00
chk_0002681,order_001411,user_00468,checkout_start,2025-11-19 00:00:00
chk_0002682,order_001411,user_00468,checkout_success,2025-11-19 00:03:00
chk_0002683,order_001412,user_00469,checkout_start,2026-03-03 00:00:00
chk_0002684,order_001412,user_00469,checkout_success,2026-03-03 00:03:00
chk_0002685,order_001413,user_00469,checkout_start,2026-02-26 00:00:00
chk_0002686,order_001413,user_00469,checkout_success,2026-02-26 00:03:00
chk_0002687,order_001414,user_00470,checkout_start,2025-12-31 00:00:00
chk_0002688,order_001414,user_00470,checkout_abandon,2025-12-31 00:02:00
chk_0002689,order_001415,user_00470,checkout_start,2026-01-08 00:00:00
chk_0002690,order_001415,user_00470,checkout_abandon,2026-01-08 00:02:00
chk_0002691,order_001416,user_00470,checkout_start,2025-12-21 00:00:00
chk_0002692,order_001416,user_00470,checkout_abandon,2025-12-21 00:02:00
chk_0002693,order_001417,user_00470,checkout_start,2025-12-17 00:00:00
chk_0002694,order_001417,user_00470,checkout_success,2025-12-17 00:03:00
chk_0002695,order_001418,user_00470,checkout_start,2026-01-03 00:00:00
chk_0002696,order_001418,user_00470,checkout_success,2026-01-03 00:03:00
chk_0002697,order_001419,user_00471,checkout_start,2025-12-21 00:00:00
chk_0002698,order_001419,user_00471,checkout_success,2025-12-21 00:03:00
chk_0002699,order_001420,user_00471,checkout_start,2026-01-18 00:00:00
chk_0002700,order_001420,user_00471,checkout_success,2026-01-18 00:03:00
chk_0002701,order_001421,user_00472,checkout_start,2025-12-11 00:00:00
chk_0002702,order_001421,user_00472,checkout_success,2025-12-11 00:03:00
chk_0002703,order_001422,user_00472,checkout_start,2026-03-06 00:00:00
chk_0002704,order_001422,user_00472,checkout_abandon,2026-03-06 00:02:00
chk_0002705,order_001423,user_00472,checkout_start,2026-02-11 00:00:00
chk_0002706,order_001423,user_00472,checkout_success,2026-02-11 00:03:00
chk_0002707,order_001424,user_00473,checkout_start,2025-11-02 00:00:00
chk_0002708,order_001424,user_00473,checkout_success,2025-11-02 00:03:00
chk_0002709,order_001425,user_00473,checkout_start,2025-12-29 00:00:00
chk_0002710,order_001425,user_00473,checkout_success,2025-12-29 00:03:00
chk_0002711,order_001426,user_00473,checkout_start,2025-11-27 00:00:00
chk_0002712,order_001426,user_00473,checkout_success,2025-11-27 00:03:00
chk_0002713,order_001427,user_00473,checkout_start,2026-01-02 00:00:00
chk_0002714,order_001427,user_00473,checkout_success,2026-01-02 00:03:00
chk_0002715,order_001428,user_00473,checkout_start,2025-11-02 00:00:00
chk_0002716,order_001428,user_00473,checkout_success,2025-11-02 00:03:00
chk_0002717,order_001429,user_00474,checkout_start,2025-12-14 00:00:00
chk_0002718,order_001429,user_00474,checkout_success,2025-12-14 00:03:00
chk_0002719,order_001430,user_00474,checkout_start,2025-12-23 00:00:00
chk_0002720,order_001430,user_00474,checkout_success,2025-12-23 00:03:00
chk_0002721,order_001431,user_00474,checkout_start,2025-11-18 00:00:00
chk_0002722,order_001431,user_00474,checkout_abandon,2025-11-18 00:02:00
chk_0002723,order_001432,user_00474,checkout_start,2025-10-30 00:00:00
chk_0002724,order_001432,user_00474,checkout_success,2025-10-30 00:03:00
chk_0002725,order_001433,user_00475,checkout_start,2025-12-19 00:00:00
chk_0002726,order_001433,user_00475,checkout_abandon,2025-12-19 00:02:00
chk_0002727,order_001434,user_00475,checkout_start,2025-11-09 00:00:00
chk_0002728,order_001434,user_00475,checkout_success,2025-11-09 00:03:00
chk_0002729,order_001435,user_00475,checkout_start,2025-11-22 00:00:00
chk_0002730,order_001435,user_00475,checkout_success,2025-11-22 00:03:00
chk_0002731,order_001436,user_00476,checkout_start,2025-12-13 00:00:00
chk_0002732,order_001436,user_00476,checkout_success,2025-12-13 00:03:00
chk_0002733,order_001437,user_00476,checkout_start,2025-12-16 00:00:00
chk_0002734,order_001437,user_00476,checkout_success,2025-12-16 00:03:00
chk_0002735,order_001438,user_00477,checkout_start,2025-12-21 00:00:00
chk_0002736,order_001438,user_00477,checkout_success,2025-12-21 00:03:00
chk_0002737,order_001439,user_00478,checkout_start,2026-01-02 00:00:00
chk_0002738,order_001439,user_00478,checkout_success,2026-01-02 00:03:00
chk_0002739,order_001440,user_00478,checkout_start,2025-12-21 00:00:00
chk_0002740,order_001440,user_00478,checkout_success,2025-12-21 00:03:00
chk_0002741,order_001441,user_00478,checkout_start,2025-11-30 00:00:00
chk_0002742,order_001441,user_00478,checkout_success,2025-11-30 00:03:00
chk_0002743,order_001447,user_00480,checkout_start,2026-01-22 00:00:00
chk_0002744,order_001447,user_00480,checkout_success,2026-01-22 00:03:00
chk_0002745,order_001448,user_00480,checkout_start,2026-01-28 00:00:00
chk_0002746,order_001448,user_00480,checkout_success,2026-01-28 00:03:00
chk_0002747,order_001449,user_00480,checkout_start,2025-12-11 00:00:00
chk_0002748,order_001449,user_00480,checkout_success,2025-12-11 00:03:00
chk_0002749,order_001450,user_00480,checkout_start,2026-02-13 00:00:00
chk_0002750,order_001450,user_00480,checkout_success,2026-02-13 00:03:00
chk_0002751,order_001455,user_00482,checkout_start,2025-10-30 00:00:00
chk_0002752,order_001455,user_00482,checkout_success,2025-10-30 00:03:00
chk_0002753,order_001456,user_00482,checkout_start,2025-11-18 00:00:00
chk_0002754,order_001456,user_00482,checkout_success,2025-11-18 00:03:00
chk_0002755,order_001457,user_00482,checkout_start,2025-12-19 00:00:00
chk_0002756,order_001457,user_00482,checkout_abandon,2025-12-19 00:02:00
chk_0002757,order_001458,user_00483,checkout_start,2025-12-23 00:00:00
chk_0002758,order_001458,user_00483,checkout_success,2025-12-23 00:03:00
chk_0002759,order_001459,user_00483,checkout_start,2025-11-01 00:00:00
chk_0002760,order_001459,user_00483,checkout_success,2025-11-01 00:03:00
chk_0002761,order_001460,user_00483,checkout_start,2025-12-05 00:00:00
chk_0002762,order_001460,user_00483,checkout_abandon,2025-12-05 00:02:00
chk_0002763,order_001461,user_00483,checkout_start,2026-01-02 00:00:00
chk_0002764,order_001461,user_00483,checkout_abandon,2026-01-02 00:02:00
chk_0002765,order_001462,user_00484,checkout_start,2026-01-13 00:00:00
chk_0002766,order_001462,user_00484,checkout_success,2026-01-13 00:03:00
chk_0002767,order_001463,user_00485,checkout_start,2025-12-06 00:00:00
chk_0002768,order_001463,user_00485,checkout_abandon,2025-12-06 00:02:00
chk_0002769,order_001464,user_00485,checkout_start,2025-11-25 00:00:00
chk_0002770,order_001464,user_00485,checkout_success,2025-11-25 00:03:00
chk_0002771,order_001465,user_00485,checkout_start,2025-10-28 00:00:00
chk_0002772,order_001465,user_00485,checkout_success,2025-10-28 00:03:00
chk_0002773,order_001466,user_00485,checkout_start,2025-11-25 00:00:00
chk_0002774,order_001466,user_00485,checkout_success,2025-11-25 00:03:00
chk_0002775,order_001467,user_00486,checkout_start,2026-01-11 00:00:00
chk_0002776,order_001467,user_00486,checkout_success,2026-01-11 00:03:00
chk_0002777,order_001468,user_00487,checkout_start,2026-01-05 00:00:00
chk_0002778,order_001468,user_00487,checkout_abandon,2026-01-05 00:02:00
chk_0002779,order_001469,user_00488,checkout_start,2025-12-05 00:00:00
chk_0002780,order_001469,user_00488,checkout_abandon,2025-12-05 00:02:00
chk_0002781,order_001470,user_00488,checkout_start,2025-12-13 00:00:00
chk_0002782,order_001470,user_00488,checkout_success,2025-12-13 00:03:00
chk_0002783,order_001471,user_00489,checkout_start,2025-11-30 00:00:00
chk_0002784,order_001471,user_00489,checkout_abandon,2025-11-30 00:02:00
chk_0002785,order_001472,user_00489,checkout_start,2026-01-08 00:00:00
chk_0002786,order_001472,user_00489,checkout_success,2026-01-08 00:03:00
chk_0002787,order_001473,user_00489,checkout_start,2025-11-20 00:00:00
chk_0002788,order_001473,user_00489,checkout_abandon,2025-11-20 00:02:00
chk_0002789,order_001474,user_00489,checkout_start,2025-11-30 00:00:00
chk_0002790,order_001474,user_00489,checkout_abandon,2025-11-30 00:02:00
chk_0002791,order_001475,user_00490,checkout_start,2026-01-03 00:00:00
chk_0002792,order_001475,user_00490,checkout_success,2026-01-03 00:03:00
chk_0002793,order_001476,user_00491,checkout_start,2026-01-11 00:00:00
chk_0002794,order_001476,user_00491,checkout_success,2026-01-11 00:03:00
chk_0002795,order_001477,user_00492,checkout_start,2025-10-25 00:00:00
chk_0002796,order_001477,user_00492,checkout_abandon,2025-10-25 00:02:00
chk_0002797,order_001478,user_00492,checkout_start,2025-10-05 00:00:00
chk_0002798,order_001478,user_00492,checkout_abandon,2025-10-05 00:02:00
chk_0002799,order_001479,user_00492,checkout_start,2025-10-10 00:00:00
chk_0002800,order_001479,user_00492,checkout_abandon,2025-10-10 00:02:00
chk_0002801,order_001480,user_00493,checkout_start,2026-02-17 00:00:00
chk_0002802,order_001480,user_00493,checkout_abandon,2026-02-17 00:02:00
chk_0002803,order_001481,user_00493,checkout_start,2026-02-14 00:00:00
chk_0002804,order_001481,user_00493,checkout_abandon,2026-02-14 00:02:00
chk_0002805,order_001482,user_00493,checkout_start,2025-12-15 00:00:00
chk_0002806,order_001482,user_00493,checkout_abandon,2025-12-15 00:02:00
chk_0002807,order_001483,user_00493,checkout_start,2026-03-03 00:00:00
chk_0002808,order_001483,user_00493,checkout_abandon,2026-03-03 00:02:00
chk_0002809,order_001484,user_00494,checkout_start,2026-02-16 00:00:00
chk_0002810,order_001484,user_00494,checkout_success,2026-02-16 00:03:00
chk_0002811,order_001485,user_00494,checkout_start,2025-12-29 00:00:00
chk_0002812,order_001485,user_00494,checkout_success,2025-12-29 00:03:00
chk_0002813,order_001486,user_00494,checkout_start,2025-12-27 00:00:00
chk_0002814,order_001486,user_00494,checkout_success,2025-12-27 00:03:00
chk_0002815,order_001487,user_00494,checkout_start,2026-02-02 00:00:00
chk_0002816,order_001487,user_00494,checkout_success,2026-02-02 00:03:00
chk_0002817,order_001488,user_00495,checkout_start,2025-12-18 00:00:00
chk_0002818,order_001488,user_00495,checkout_success,2025-12-18 00:03:00
chk_0002819,order_001489,user_00496,checkout_start,2025-12-06 00:00:00
chk_0002820,order_001489,user_00496,checkout_success,2025-12-06 00:03:00
chk_0002821,order_001490,user_00497,checkout_start,2026-02-01 00:00:00
chk_0002822,order_001490,user_00497,checkout_abandon,2026-02-01 00:02:00
chk_0002823,order_001491,user_00497,checkout_start,2025-12-14 00:00:00
chk_0002824,order_001491,user_00497,checkout_success,2025-12-14 00:03:00
chk_0002825,order_001497,user_00499,checkout_start,2026-01-01 00:00:00
chk_0002826,order_001497,user_00499,checkout_success,2026-01-01 00:03:00
chk_0002827,order_001498,user_00499,checkout_start,2025-12-19 00:00:00
chk_0002828,order_001498,user_00499,checkout_success,2025-12-19 00:03:00
chk_0002829,order_001499,user_00500,checkout_start,2026-01-05 00:00:00
chk_0002830,order_001499,user_00500,checkout_success,2026-01-05 00:03:00
chk_0002831,order_001500,user_00500,checkout_start,2025-11-20 00:00:00
chk_0002832,order_001500,user_00500,checkout_success,2025-11-20 00:03:00
chk_0002833,order_001501,user_00500,checkout_start,2025-10-30 00:00:00
chk_0002834,order_001501,user_00500,checkout_success,2025-10-30 00:03:00
chk_0002835,order_001502,user_00501,checkout_start,2025-12-11 00:00:00
chk_0002836,order_001502,user_00501,checkout_success,2025-12-11 00:03:00
chk_0002837,order_001503,user_00501,checkout_start,2025-12-18 00:00:00
chk_0002838,order_001503,user_00501,checkout_abandon,2025-12-18 00:02:00
chk_0002839,order_001504,user_00502,checkout_start,2025-10-31 00:00:00
chk_0002840,order_001504,user_00502,checkout_success,2025-10-31 00:03:00
chk_0002841,order_001505,user_00503,checkout_start,2025-12-16 00:00:00
chk_0002842,order_001505,user_00503,checkout_success,2025-12-16 00:03:00
chk_0002843,order_001506,user_00503,checkout_start,2026-01-13 00:00:00
chk_0002844,order_001506,user_00503,checkout_abandon,2026-01-13 00:02:00
chk_0002845,order_001507,user_00504,checkout_start,2026-03-03 00:00:00
chk_0002846,order_001507,user_00504,checkout_success,2026-03-03 00:03:00
chk_0002847,order_001508,user_00505,checkout_start,2025-12-10 00:00:00
chk_0002848,order_001508,user_00505,checkout_abandon,2025-12-10 00:02:00
chk_0002849,order_001509,user_00505,checkout_start,2025-12-01 00:00:00
chk_0002850,order_001509,user_00505,checkout_abandon,2025-12-01 00:02:00
chk_0002851,order_001510,user_00505,checkout_start,2025-12-15 00:00:00
chk_0002852,order_001510,user_00505,checkout_success,2025-12-15 00:03:00
chk_0002853,order_001511,user_00506,checkout_start,2025-12-18 00:00:00
chk_0002854,order_001511,user_00506,checkout_success,2025-12-18 00:03:00
chk_0002855,order_001512,user_00507,checkout_start,2025-12-14 00:00:00
chk_0002856,order_001512,user_00507,checkout_success,2025-12-14 00:03:00
chk_0002857,order_001513,user_00507,checkout_start,2026-02-07 00:00:00
chk_0002858,order_001513,user_00507,checkout_success,2026-02-07 00:03:00
chk_0002859,order_001514,user_00508,checkout_start,2026-02-04 00:00:00
chk_0002860,order_001514,user_00508,checkout_success,2026-02-04 00:03:00
chk_0002861,order_001515,user_00508,checkout_start,2026-01-20 00:00:00
chk_0002862,order_001515,user_00508,checkout_success,2026-01-20 00:03:00
chk_0002863,order_001516,user_00508,checkout_start,2026-01-18 00:00:00
chk_0002864,order_001516,user_00508,checkout_abandon,2026-01-18 00:02:00
chk_0002865,order_001517,user_00509,checkout_start,2026-01-21 00:00:00
chk_0002866,order_001517,user_00509,checkout_abandon,2026-01-21 00:02:00
chk_0002867,order_001518,user_00509,checkout_start,2025-12-26 00:00:00
chk_0002868,order_001518,user_00509,checkout_success,2025-12-26 00:03:00
chk_0002869,order_001519,user_00509,checkout_start,2026-01-02 00:00:00
chk_0002870,order_001519,user_00509,checkout_abandon,2026-01-02 00:02:00
chk_0002871,order_001520,user_00509,checkout_start,2025-12-13 00:00:00
chk_0002872,order_001520,user_00509,checkout_abandon,2025-12-13 00:02:00
chk_0002873,order_001523,user_00511,checkout_start,2026-02-07 00:00:00
chk_0002874,order_001523,user_00511,checkout_success,2026-02-07 00:03:00
chk_0002875,order_001524,user_00511,checkout_start,2025-12-20 00:00:00
chk_0002876,order_001524,user_00511,checkout_abandon,2025-12-20 00:02:00
chk_0002877,order_001525,user_00511,checkout_start,2026-01-29 00:00:00
chk_0002878,order_001525,user_00511,checkout_success,2026-01-29 00:03:00
chk_0002879,order_001526,user_00511,checkout_start,2026-02-16 00:00:00
chk_0002880,order_001526,user_00511,checkout_success,2026-02-16 00:03:00
chk_0002881,order_001527,user_00511,checkout_start,2025-12-29 00:00:00
chk_0002882,order_001527,user_00511,checkout_success,2025-12-29 00:03:00
chk_0002883,order_001528,user_00512,checkout_start,2026-01-30 00:00:00
chk_0002884,order_001528,user_00512,checkout_success,2026-01-30 00:03:00
chk_0002885,order_001529,user_00513,checkout_start,2025-11-07 00:00:00
chk_0002886,order_001529,user_00513,checkout_abandon,2025-11-07 00:02:00
chk_0002887,order_001530,user_00513,checkout_start,2025-10-29 00:00:00
chk_0002888,order_001530,user_00513,checkout_success,2025-10-29 00:03:00
chk_0002889,order_001531,user_00513,checkout_start,2025-11-07 00:00:00
chk_0002890,order_001531,user_00513,checkout_success,2025-11-07 00:03:00
chk_0002891,order_001532,user_00513,checkout_start,2025-11-10 00:00:00
chk_0002892,order_001532,user_00513,checkout_abandon,2025-11-10 00:02:00
chk_0002893,order_001533,user_00513,checkout_start,2025-10-22 00:00:00
chk_0002894,order_001533,user_00513,checkout_success,2025-10-22 00:03:00
chk_0002895,order_001534,user_00514,checkout_start,2026-02-04 00:00:00
chk_0002896,order_001534,user_00514,checkout_success,2026-02-04 00:03:00
chk_0002897,order_001535,user_00514,checkout_start,2026-01-07 00:00:00
chk_0002898,order_001535,user_00514,checkout_abandon,2026-01-07 00:02:00
chk_0002899,order_001536,user_00515,checkout_start,2026-01-20 00:00:00
chk_0002900,order_001536,user_00515,checkout_abandon,2026-01-20 00:02:00
chk_0002901,order_001537,user_00515,checkout_start,2025-12-31 00:00:00
chk_0002902,order_001537,user_00515,checkout_success,2025-12-31 00:03:00
chk_0002903,order_001538,user_00515,checkout_start,2025-12-10 00:00:00
chk_0002904,order_001538,user_00515,checkout_abandon,2025-12-10 00:02:00
chk_0002905,order_001539,user_00516,checkout_start,2025-11-17 00:00:00
chk_0002906,order_001539,user_00516,checkout_success,2025-11-17 00:03:00
chk_0002907,order_001540,user_00516,checkout_start,2026-02-05 00:00:00
chk_0002908,order_001540,user_00516,checkout_success,2026-02-05 00:03:00
chk_0002909,order_001541,user_00517,checkout_start,2026-01-27 00:00:00
chk_0002910,order_001541,user_00517,checkout_success,2026-01-27 00:03:00
chk_0002911,order_001542,user_00517,checkout_start,2025-11-02 00:00:00
chk_0002912,order_001542,user_00517,checkout_success,2025-11-02 00:03:00
chk_0002913,order_001543,user_00517,checkout_start,2025-11-08 00:00:00
chk_0002914,order_001543,user_00517,checkout_success,2025-11-08 00:03:00
chk_0002915,order_001544,user_00517,checkout_start,2026-01-12 00:00:00
chk_0002916,order_001544,user_00517,checkout_abandon,2026-01-12 00:02:00
chk_0002917,order_001545,user_00518,checkout_start,2026-03-03 00:00:00
chk_0002918,order_001545,user_00518,checkout_success,2026-03-03 00:03:00
chk_0002919,order_001546,user_00519,checkout_start,2026-01-09 00:00:00
chk_0002920,order_001546,user_00519,checkout_abandon,2026-01-09 00:02:00
chk_0002921,order_001547,user_00519,checkout_start,2025-12-29 00:00:00
chk_0002922,order_001547,user_00519,checkout_success,2025-12-29 00:03:00
chk_0002923,order_001548,user_00520,checkout_start,2026-01-03 00:00:00
chk_0002924,order_001548,user_00520,checkout_success,2026-01-03 00:03:00
chk_0002925,order_001549,user_00520,checkout_start,2025-11-11 00:00:00
chk_0002926,order_001549,user_00520,checkout_success,2025-11-11 00:03:00
chk_0002927,order_001550,user_00521,checkout_start,2025-12-28 00:00:00
chk_0002928,order_001550,user_00521,checkout_success,2025-12-28 00:03:00
chk_0002929,order_001551,user_00522,checkout_start,2025-12-31 00:00:00
chk_0002930,order_001551,user_00522,checkout_success,2025-12-31 00:03:00
chk_0002931,order_001552,user_00522,checkout_start,2026-01-02 00:00:00
chk_0002932,order_001552,user_00522,checkout_success,2026-01-02 00:03:00
chk_0002933,order_001553,user_00522,checkout_start,2026-02-22 00:00:00
chk_0002934,order_001553,user_00522,checkout_abandon,2026-02-22 00:02:00
chk_0002935,order_001554,user_00523,checkout_start,2025-11-22 00:00:00
chk_0002936,order_001554,user_00523,checkout_abandon,2025-11-22 00:02:00
chk_0002937,order_001555,user_00523,checkout_start,2025-11-05 00:00:00
chk_0002938,order_001555,user_00523,checkout_abandon,2025-11-05 00:02:00
chk_0002939,order_001556,user_00523,checkout_start,2025-11-20 00:00:00
chk_0002940,order_001556,user_00523,checkout_success,2025-11-20 00:03:00
chk_0002941,order_001557,user_00523,checkout_start,2025-11-27 00:00:00
chk_0002942,order_001557,user_00523,checkout_success,2025-11-27 00:03:00
chk_0002943,order_001558,user_00524,checkout_start,2025-12-24 00:00:00
chk_0002944,order_001558,user_00524,checkout_success,2025-12-24 00:03:00
chk_0002945,order_001559,user_00524,checkout_start,2025-11-17 00:00:00
chk_0002946,order_001559,user_00524,checkout_success,2025-11-17 00:03:00
chk_0002947,order_001560,user_00525,checkout_start,2025-12-02 00:00:00
chk_0002948,order_001560,user_00525,checkout_abandon,2025-12-02 00:02:00
chk_0002949,order_001561,user_00525,checkout_start,2025-11-25 00:00:00
chk_0002950,order_001561,user_00525,checkout_abandon,2025-11-25 00:02:00
chk_0002951,order_001562,user_00525,checkout_start,2025-11-15 00:00:00
chk_0002952,order_001562,user_00525,checkout_abandon,2025-11-15 00:02:00
chk_0002953,order_001563,user_00525,checkout_start,2026-01-06 00:00:00
chk_0002954,order_001563,user_00525,checkout_abandon,2026-01-06 00:02:00
chk_0002955,order_001571,user_00528,checkout_start,2025-12-02 00:00:00
chk_0002956,order_001571,user_00528,checkout_success,2025-12-02 00:03:00
chk_0002957,order_001572,user_00528,checkout_start,2025-12-14 00:00:00
chk_0002958,order_001572,user_00528,checkout_success,2025-12-14 00:03:00
chk_0002959,order_001573,user_00528,checkout_start,2025-12-28 00:00:00
chk_0002960,order_001573,user_00528,checkout_success,2025-12-28 00:03:00
chk_0002961,order_001574,user_00529,checkout_start,2025-11-02 00:00:00
chk_0002962,order_001574,user_00529,checkout_abandon,2025-11-02 00:02:00
chk_0002963,order_001575,user_00529,checkout_start,2025-11-02 00:00:00
chk_0002964,order_001575,user_00529,checkout_success,2025-11-02 00:03:00
chk_0002965,order_001576,user_00529,checkout_start,2025-10-24 00:00:00
chk_0002966,order_001576,user_00529,checkout_success,2025-10-24 00:03:00
chk_0002967,order_001577,user_00530,checkout_start,2025-12-05 00:00:00
chk_0002968,order_001577,user_00530,checkout_success,2025-12-05 00:03:00
chk_0002969,order_001578,user_00530,checkout_start,2025-11-04 00:00:00
chk_0002970,order_001578,user_00530,checkout_success,2025-11-04 00:03:00
chk_0002971,order_001579,user_00530,checkout_start,2025-10-29 00:00:00
chk_0002972,order_001579,user_00530,checkout_success,2025-10-29 00:03:00
chk_0002973,order_001580,user_00531,checkout_start,2025-12-22 00:00:00
chk_0002974,order_001580,user_00531,checkout_success,2025-12-22 00:03:00
chk_0002975,order_001581,user_00531,checkout_start,2025-12-03 00:00:00
chk_0002976,order_001581,user_00531,checkout_abandon,2025-12-03 00:02:00
chk_0002977,order_001582,user_00531,checkout_start,2025-11-20 00:00:00
chk_0002978,order_001582,user_00531,checkout_abandon,2025-11-20 00:02:00
chk_0002979,order_001583,user_00531,checkout_start,2026-01-08 00:00:00
