payment_id,installment_id,order_id,user_id,merchant_id,payment_date,amount,payment_channel,status
pay_0003063,inst_0003166,order_001800,user_00601,merchant_0095,2026-03-10,374.0,card,success
pay_0003064,inst_0003167,order_001800,user_00601,merchant_0095,2026-04-09,374.0,card,success
pay_0003065,inst_0003168,order_001800,user_00601,merchant_0095,2026-05-10,374.0,card,success
pay_0003066,inst_0003169,order_001801,user_00602,merchant_0090,2025-12-31,842.33,wallet,success
pay_0003067,inst_0003170,order_001801,user_00602,merchant_0090,2026-01-30,842.33,card,success
pay_0003068,inst_0003171,order_001801,user_00602,merchant_0090,2026-03-01,842.33,wallet,success
pay_0003069,inst_0003172,order_001802,user_00602,merchant_0028,2026-01-15,634.0,card,success
pay_0003070,inst_0003173,order_001802,user_00602,merchant_0028,2026-02-15,634.0,card,success
pay_0003071,inst_0003174,order_001802,user_00602,merchant_0028,2026-03-15,634.0,wallet,success
pay_0003072,inst_0003175,order_001803,user_00602,merchant_0005,2025-12-11,153.0,card,success
pay_0003073,inst_0003176,order_001803,user_00602,merchant_0005,2026-01-12,153.0,card,success
pay_0003074,inst_0003177,order_001803,user_00602,merchant_0005,2026-02-11,153.0,card,success
pay_0003075,inst_0003178,order_001804,user_00603,merchant_0075,2026-02-12,199.0,card,success
pay_0003076,inst_0003179,order_001804,user_00603,merchant_0075,2026-03-16,199.0,wallet,success
pay_0003077,inst_0003180,order_001804,user_00603,merchant_0075,2026-04-14,199.0,wallet,success
pay_0003078,inst_0003181,order_001805,user_00604,merchant_0022,2026-01-09,545.67,wallet,success
pay_0003079,inst_0003182,order_001805,user_00604,merchant_0022,2026-02-06,545.67,wallet,success
pay_0003080,inst_0003183,order_001805,user_00604,merchant_0022,2026-03-10,545.67,wallet,failed
pay_0003081,inst_0003184,order_001806,user_00605,merchant_0001,2026-02-19,1144.67,wallet,success
pay_0003082,inst_0003185,order_001806,user_00605,merchant_0001,2026-03-14,1144.67,wallet,success
pay_0003083,inst_0003186,order_001806,user_00605,merchant_0001,2026-04-21,1144.67,card,success
pay_0003084,inst_0003187,order_001808,user_00606,merchant_0013,2026-01-08,886.67,card,failed
pay_0003085,inst_0003188,order_001808,user_00606,merchant_0013,2026-02-06,886.67,card,success
pay_0003086,inst_0003189,order_001808,user_00606,merchant_0013,2026-03-09,886.67,wallet,success
pay_0003087,inst_0003190,order_001809,user_00606,merchant_0089,2026-01-11,323.67,card,success
pay_0003088,inst_0003191,order_001809,user_00606,merchant_0089,2026-02-10,323.67,card,success
pay_0003089,inst_0003192,order_001809,user_00606,merchant_0089,2026-03-13,323.67,card,success
pay_0003090,inst_0003193,order_001810,user_00607,merchant_0046,2025-12-05,610.33,card,success
pay_0003091,inst_0003194,order_001810,user_00607,merchant_0046,2026-01-05,610.33,wallet,success
pay_0003092,inst_0003195,order_001810,user_00607,merchant_0046,2026-02-04,610.33,card,failed
pay_0003093,inst_0003196,order_001811,user_00607,merchant_0088,2025-12-05,732.33,card,success
pay_0003094,inst_0003197,order_001811,user_00607,merchant_0088,2026-01-02,732.33,wallet,success
pay_0003095,inst_0003198,order_001811,user_00607,merchant_0088,2026-02-02,732.33,wallet,success
pay_0003096,inst_0003199,order_001813,user_00607,merchant_0118,2026-01-26,964.33,card,success
pay_0003097,inst_0003200,order_001813,user_00607,merchant_0118,2026-02-27,964.33,wallet,success
pay_0003098,inst_0003201,order_001813,user_00607,merchant_0118,2026-03-27,964.33,card,success
pay_0003099,inst_0003202,order_001821,user_00610,merchant_0001,2026-03-17,1064.0,wallet,success
pay_0003100,inst_0003203,order_001821,user_00610,merchant_0001,2026-04-16,1064.0,wallet,success
pay_0003101,inst_0003204,order_001821,user_00610,merchant_0001,2026-05-15,1064.0,card,success
pay_0003102,inst_0003205,order_001822,user_00610,merchant_0066,2026-02-15,553.33,wallet,success
pay_0003103,inst_0003206,order_001822,user_00610,merchant_0066,2026-03-17,553.33,card,success
pay_0003104,inst_0003207,order_001822,user_00610,merchant_0066,2026-04-16,553.33,wallet,failed
pay_0003105,inst_0003208,order_001824,user_00610,merchant_0006,2026-04-02,346.33,card,success
pay_0003106,inst_0003209,order_001824,user_00610,merchant_0006,2026-05-02,346.33,wallet,success
pay_0003107,inst_0003210,order_001824,user_00610,merchant_0006,2026-06-02,346.33,wallet,success
pay_0003108,inst_0003211,order_001828,user_00612,merchant_0095,2026-02-10,707.33,wallet,success
pay_0003109,inst_0003212,order_001828,user_00612,merchant_0095,2026-03-13,707.33,wallet,success
pay_0003110,inst_0003213,order_001828,user_00612,merchant_0095,2026-04-17,707.33,card,success
pay_0003111,inst_0003214,order_001831,user_00612,merchant_0041,2026-02-27,778.33,card,success
pay_0003112,inst_0003215,order_001831,user_00612,merchant_0041,2026-03-09,778.33,wallet,success
pay_0003113,inst_0003216,order_001831,user_00612,merchant_0041,2026-04-09,778.33,wallet,success
pay_0003114,inst_0003217,order_001832,user_00613,merchant_0088,2026-01-03,774.0,card,success
pay_0003115,inst_0003218,order_001832,user_00613,merchant_0088,2026-02-01,774.0,card,success
pay_0003116,inst_0003219,order_001832,user_00613,merchant_0088,2026-03-04,774.0,card,success
pay_0003117,inst_0003220,order_001833,user_00613,merchant_0030,2025-11-22,278.33,card,success
pay_0003118,inst_0003221,order_001833,user_00613,merchant_0030,2026-01-06,278.33,card,success
pay_0003119,inst_0003222,order_001833,user_00613,merchant_0030,2026-01-23,278.33,card,success
pay_0003120,inst_0003223,order_001835,user_00613,merchant_0030,2026-01-17,851.67,wallet,success
pay_0003121,inst_0003224,order_001835,user_00613,merchant_0030,2026-02-10,851.67,wallet,success
pay_0003122,inst_0003225,order_001835,user_00613,merchant_0030,2026-03-30,851.67,card,success
pay_0003123,inst_0003226,order_001836,user_00613,merchant_0084,2026-02-21,698.0,wallet,success
pay_0003124,inst_0003227,order_001836,user_00613,merchant_0084,2026-03-04,698.0,wallet,success
pay_0003125,inst_0003228,order_001836,user_00613,merchant_0084,2026-04-02,698.0,wallet,success
pay_0003126,inst_0003229,order_001837,user_00614,merchant_0067,2026-01-15,688.33,card,success
pay_0003127,inst_0003230,order_001837,user_00614,merchant_0067,2026-02-13,688.33,card,success
pay_0003128,inst_0003231,order_001837,user_00614,merchant_0067,2026-03-30,688.33,wallet,success
pay_0003129,inst_0003232,order_001839,user_00615,merchant_0074,2025-11-18,781.67,wallet,success
pay_0003130,inst_0003233,order_001839,user_00615,merchant_0074,2025-12-18,781.67,card,success
pay_0003131,inst_0003234,order_001839,user_00615,merchant_0074,2026-01-19,781.67,card,success
pay_0003132,inst_0003235,order_001840,user_00615,merchant_0049,2025-12-27,851.33,card,success
pay_0003133,inst_0003236,order_001840,user_00615,merchant_0049,2026-01-09,851.33,card,success
pay_0003134,inst_0003237,order_001840,user_00615,merchant_0049,2026-02-08,851.33,wallet,success
pay_0003135,inst_0003238,order_001841,user_00616,merchant_0074,2026-01-31,147.67,card,success
pay_0003136,inst_0003239,order_001841,user_00616,merchant_0074,2026-03-01,147.67,card,success
pay_0003137,inst_0003240,order_001841,user_00616,merchant_0074,2026-03-30,147.67,wallet,success
pay_0003138,inst_0003241,order_001842,user_00616,merchant_0023,2026-01-12,1178.33,wallet,success
pay_0003139,inst_0003242,order_001842,user_00616,merchant_0023,2026-02-13,1178.33,card,success
pay_0003140,inst_0003243,order_001842,user_00616,merchant_0023,2026-03-15,1178.33,card,success
pay_0003141,inst_0003244,order_001845,user_00617,merchant_0097,2026-02-17,530.33,wallet,success
pay_0003142,inst_0003245,order_001845,user_00617,merchant_0097,2026-03-23,530.33,wallet,success
pay_0003143,inst_0003246,order_001845,user_00617,merchant_0097,2026-05-04,530.33,wallet,success
pay_0003144,inst_0003247,order_001846,user_00617,merchant_0049,2026-03-23,1102.0,wallet,success
pay_0003145,inst_0003248,order_001846,user_00617,merchant_0049,2026-04-23,1102.0,card,success
pay_0003146,inst_0003249,order_001846,user_00617,merchant_0049,2026-06-02,1102.0,wallet,success
pay_0003147,inst_0003250,order_001848,user_00618,merchant_0012,2025-11-20,314.33,card,success
pay_0003148,inst_0003251,order_001848,user_00618,merchant_0012,2025-12-21,314.33,wallet,success
pay_0003149,inst_0003252,order_001848,user_00618,merchant_0012,2026-01-21,314.33,wallet,success
pay_0003150,inst_0003253,order_001849,user_00619,merchant_0101,2026-01-06,468.0,wallet,success
pay_0003151,inst_0003254,order_001849,user_00619,merchant_0101,2026-02-05,468.0,wallet,success
pay_0003152,inst_0003255,order_001849,user_00619,merchant_0101,2026-03-27,468.0,wallet,success
pay_0003153,inst_0003256,order_001850,user_00619,merchant_0074,2026-02-01,109.67,wallet,success
pay_0003154,inst_0003257,order_001850,user_00619,merchant_0074,2026-03-13,109.67,card,success
pay_0003155,inst_0003259,order_001851,user_00619,merchant_0039,2026-01-25,1023.67,card,failed
pay_0003156,inst_0003260,order_001851,user_00619,merchant_0039,2026-03-16,1023.67,wallet,success
pay_0003157,inst_0003261,order_001851,user_00619,merchant_0039,2026-04-15,1023.67,card,success
pay_0003158,inst_0003262,order_001854,user_00620,merchant_0052,2025-12-16,1264.0,wallet,success
pay_0003159,inst_0003263,order_001854,user_00620,merchant_0052,2026-01-25,1264.0,card,failed
pay_0003160,inst_0003264,order_001854,user_00620,merchant_0052,2026-02-12,1264.0,wallet,success
pay_0003161,inst_0003265,order_001855,user_00620,merchant_0088,2025-12-05,663.67,card,success
pay_0003162,inst_0003266,order_001855,user_00620,merchant_0088,2026-01-28,663.67,card,success
pay_0003163,inst_0003267,order_001855,user_00620,merchant_0088,2026-02-04,663.67,wallet,success
pay_0003164,inst_0003268,order_001856,user_00620,merchant_0055,2025-11-08,1173.33,wallet,success
pay_0003165,inst_0003269,order_001856,user_00620,merchant_0055,2025-12-07,1173.33,card,success
pay_0003166,inst_0003270,order_001856,user_00620,merchant_0055,2026-01-08,1173.33,wallet,failed
pay_0003167,inst_0003271,order_001857,user_00620,merchant_0055,2025-11-14,244.33,wallet,success
pay_0003168,inst_0003272,order_001857,user_00620,merchant_0055,2025-12-13,244.33,wallet,success
pay_0003169,inst_0003273,order_001857,user_00620,merchant_0055,2026-01-11,244.33,card,success
pay_0003170,inst_0003274,order_001859,user_00621,merchant_0059,2025-12-26,288.33,wallet,failed
pay_0003171,inst_0003275,order_001859,user_00621,merchant_0059,2026-02-06,288.33,card,success
pay_0003172,inst_0003276,order_001859,user_00621,merchant_0059,2026-02-24,288.33,wallet,failed
pay_0003173,inst_0003277,order_001864,user_00622,merchant_0082,2025-11-16,830.0,wallet,success
pay_0003174,inst_0003278,order_001864,user_00622,merchant_0082,2025-12-16,830.0,card,success
pay_0003175,inst_0003279,order_001864,user_00622,merchant_0082,2026-01-16,830.0,wallet,success
pay_0003176,inst_0003280,order_001867,user_00624,merchant_0014,2026-02-20,559.0,wallet,success
pay_0003177,inst_0003281,order_001867,user_00624,merchant_0014,2026-03-20,559.0,wallet,success
pay_0003178,inst_0003282,order_001867,user_00624,merchant_0014,2026-05-02,559.0,card,success
pay_0003179,inst_0003283,order_001870,user_00625,merchant_0107,2026-01-31,113.67,card,success
pay_0003180,inst_0003284,order_001870,user_00625,merchant_0107,2026-03-01,113.67,card,success
pay_0003181,inst_0003285,order_001870,user_00625,merchant_0107,2026-03-31,113.67,wallet,success
pay_0003182,inst_0003286,order_001871,user_00625,merchant_0042,2025-12-08,241.67,card,failed
pay_0003183,inst_0003287,order_001871,user_00625,merchant_0042,2026-01-08,241.67,card,success
pay_0003184,inst_0003288,order_001871,user_00625,merchant_0042,2026-02-07,241.67,wallet,failed
pay_0003185,inst_0003289,order_001873,user_00626,merchant_0101,2026-02-10,1186.0,wallet,success
pay_0003186,inst_0003290,order_001873,user_00626,merchant_0101,2026-03-12,1186.0,wallet,success
pay_0003187,inst_0003291,order_001873,user_00626,merchant_0101,2026-05-06,1186.0,wallet,success
pay_0003188,inst_0003292,order_001875,user_00626,merchant_0047,2026-02-21,1183.67,wallet,success
pay_0003189,inst_0003293,order_001875,user_00626,merchant_0047,2026-03-23,1183.67,wallet,success
pay_0003190,inst_0003294,order_001875,user_00626,merchant_0047,2026-04-23,1183.67,card,success
pay_0003191,inst_0003295,order_001877,user_00626,merchant_0114,2025-12-23,831.33,card,success
pay_0003192,inst_0003296,order_001877,user_00626,merchant_0114,2026-01-23,831.33,wallet,success
pay_0003193,inst_0003297,order_001877,user_00626,merchant_0114,2026-02-22,831.33,wallet,success
pay_0003194,inst_0003298,order_001878,user_00627,merchant_0034,2025-12-30,623.0,card,success
pay_0003195,inst_0003299,order_001878,user_00627,merchant_0034,2026-01-28,623.0,wallet,success
pay_0003196,inst_0003300,order_001878,user_00627,merchant_0034,2026-02-27,623.0,card,success
pay_0003197,inst_0003301,order_001879,user_00627,merchant_0068,2025-12-09,544.67,card,failed
pay_0003198,inst_0003302,order_001879,user_00627,merchant_0068,2026-01-07,544.67,wallet,success
pay_0003199,inst_0003303,order_001879,user_00627,merchant_0068,2026-02-06,544.67,wallet,success
pay_0003200,inst_0003304,order_001880,user_00628,merchant_0094,2025-12-14,480.67,wallet,success
pay_0003201,inst_0003305,order_001880,user_00628,merchant_0094,2026-01-13,480.67,wallet,failed
pay_0003202,inst_0003306,order_001880,user_00628,merchant_0094,2026-02-12,480.67,wallet,success
pay_0003203,inst_0003307,order_001881,user_00628,merchant_0011,2025-12-31,716.33,wallet,failed
pay_0003204,inst_0003308,order_001881,user_00628,merchant_0011,2026-01-26,716.33,card,success
pay_0003205,inst_0003309,order_001881,user_00628,merchant_0011,2026-02-24,716.33,wallet,success
pay_0003206,inst_0003310,order_001882,user_00628,merchant_0077,2026-01-17,482.67,card,success
pay_0003207,inst_0003311,order_001882,user_00628,merchant_0077,2026-02-16,482.67,wallet,success
pay_0003208,inst_0003312,order_001882,user_00628,merchant_0077,2026-03-18,482.67,wallet,failed
pay_0003209,inst_0003313,order_001883,user_00628,merchant_0035,2025-12-07,801.67,card,success
pay_0003210,inst_0003314,order_001883,user_00628,merchant_0035,2026-01-03,801.67,card,success
pay_0003211,inst_0003315,order_001883,user_00628,merchant_0035,2026-02-10,801.67,card,success
pay_0003212,inst_0003316,order_001884,user_00629,merchant_0109,2025-12-22,787.33,card,success
pay_0003213,inst_0003317,order_001884,user_00629,merchant_0109,2026-01-10,787.33,wallet,failed
pay_0003214,inst_0003318,order_001884,user_00629,merchant_0109,2026-02-08,787.33,card,success
pay_0003215,inst_0003319,order_001885,user_00629,merchant_0110,2026-01-09,539.67,card,success
pay_0003216,inst_0003320,order_001885,user_00629,merchant_0110,2026-02-01,539.67,wallet,success
pay_0003217,inst_0003321,order_001885,user_00629,merchant_0110,2026-03-03,539.67,card,success
pay_0003218,inst_0003322,order_001887,user_00629,merchant_0053,2025-12-13,463.33,card,success
pay_0003219,inst_0003323,order_001887,user_00629,merchant_0053,2026-01-12,463.33,card,success
pay_0003220,inst_0003325,order_001889,user_00630,merchant_0068,2026-01-31,439.0,wallet,success
pay_0003221,inst_0003326,order_001889,user_00630,merchant_0068,2026-03-04,439.0,wallet,failed
pay_0003222,inst_0003327,order_001889,user_00630,merchant_0068,2026-04-02,439.0,wallet,success
pay_0003223,inst_0003328,order_001890,user_00630,merchant_0056,2026-02-03,548.33,card,success
pay_0003224,inst_0003329,order_001890,user_00630,merchant_0056,2026-03-06,548.33,wallet,success
pay_0003225,inst_0003330,order_001890,user_00630,merchant_0056,2026-04-05,548.33,card,failed
pay_0003226,inst_0003331,order_001891,user_00630,merchant_0022,2025-12-04,1055.67,wallet,success
pay_0003227,inst_0003332,order_001891,user_00630,merchant_0022,2025-12-29,1055.67,card,success
pay_0003228,inst_0003333,order_001891,user_00630,merchant_0022,2026-01-30,1055.67,wallet,success
pay_0003229,inst_0003334,order_001892,user_00631,merchant_0109,2025-12-02,1095.33,wallet,success
pay_0003230,inst_0003335,order_001892,user_00631,merchant_0109,2026-01-13,1095.33,wallet,success
pay_0003231,inst_0003336,order_001892,user_00631,merchant_0109,2026-02-25,1095.33,card,success
pay_0003232,inst_0003337,order_001893,user_00631,merchant_0046,2025-11-13,435.33,card,success
pay_0003233,inst_0003338,order_001893,user_00631,merchant_0046,2025-12-10,435.33,wallet,success
pay_0003234,inst_0003339,order_001893,user_00631,merchant_0046,2026-01-21,435.33,card,success
pay_0003235,inst_0003340,order_001894,user_00631,merchant_0006,2026-01-11,559.0,card,failed
pay_0003236,inst_0003341,order_001894,user_00631,merchant_0006,2026-02-10,559.0,card,success
pay_0003237,inst_0003342,order_001894,user_00631,merchant_0006,2026-03-12,559.0,card,success
pay_0003238,inst_0003343,order_001895,user_00631,merchant_0011,2026-01-23,899.0,wallet,success
pay_0003239,inst_0003344,order_001895,user_00631,merchant_0011,2026-02-21,899.0,wallet,success
pay_0003240,inst_0003345,order_001895,user_00631,merchant_0011,2026-04-03,899.0,wallet,failed
pay_0003241,inst_0003346,order_001896,user_00632,merchant_0071,2025-12-30,511.0,card,success
pay_0003242,inst_0003347,order_001896,user_00632,merchant_0071,2026-01-08,511.0,card,success
pay_0003243,inst_0003348,order_001896,user_00632,merchant_0071,2026-02-20,511.0,card,success
pay_0003244,inst_0003349,order_001899,user_00632,merchant_0020,2025-11-15,429.0,card,success
pay_0003245,inst_0003350,order_001899,user_00632,merchant_0020,2025-12-17,429.0,wallet,success
pay_0003246,inst_0003351,order_001899,user_00632,merchant_0020,2026-01-16,429.0,wallet,failed
pay_0003247,inst_0003352,order_001901,user_00633,merchant_0067,2026-01-01,719.67,card,success
pay_0003248,inst_0003353,order_001901,user_00633,merchant_0067,2026-02-01,719.67,card,success
pay_0003249,inst_0003354,order_001901,user_00633,merchant_0067,2026-03-03,719.67,wallet,success
pay_0003250,inst_0003355,order_001902,user_00634,merchant_0053,2025-11-09,1076.0,card,success
pay_0003251,inst_0003356,order_001902,user_00634,merchant_0053,2025-12-09,1076.0,wallet,success
pay_0003252,inst_0003357,order_001902,user_00634,merchant_0053,2026-01-09,1076.0,card,success
pay_0003253,inst_0003358,order_001904,user_00635,merchant_0028,2025-11-24,1224.33,card,success
pay_0003254,inst_0003359,order_001904,user_00635,merchant_0028,2025-12-24,1224.33,wallet,success
pay_0003255,inst_0003360,order_001904,user_00635,merchant_0028,2026-02-10,1224.33,wallet,success
pay_0003256,inst_0003361,order_001905,user_00635,merchant_0097,2026-01-14,540.67,card,success
pay_0003257,inst_0003362,order_001905,user_00635,merchant_0097,2026-02-12,540.67,card,success
pay_0003258,inst_0003363,order_001905,user_00635,merchant_0097,2026-03-16,540.67,wallet,success
pay_0003259,inst_0003364,order_001906,user_00635,merchant_0014,2025-11-16,879.67,card,success
pay_0003260,inst_0003365,order_001906,user_00635,merchant_0014,2026-01-05,879.67,card,success
pay_0003261,inst_0003366,order_001906,user_00635,merchant_0014,2026-02-06,879.67,card,success
pay_0003262,inst_0003367,order_001907,user_00636,merchant_0050,2026-02-03,148.33,card,success
pay_0003263,inst_0003369,order_001907,user_00636,merchant_0050,2026-04-06,148.33,card,success
pay_0003264,inst_0003370,order_001908,user_00636,merchant_0001,2026-01-16,340.33,wallet,success
pay_0003265,inst_0003371,order_001908,user_00636,merchant_0001,2026-02-17,340.33,wallet,success
pay_0003266,inst_0003372,order_001908,user_00636,merchant_0001,2026-03-17,340.33,wallet,success
pay_0003267,inst_0003373,order_001909,user_00637,merchant_0027,2025-11-28,900.67,card,success
pay_0003268,inst_0003374,order_001909,user_00637,merchant_0027,2025-12-27,900.67,wallet,success
pay_0003269,inst_0003375,order_001909,user_00637,merchant_0027,2026-01-26,900.67,wallet,success
pay_0003270,inst_0003376,order_001910,user_00637,merchant_0003,2026-02-17,134.0,wallet,success
pay_0003271,inst_0003377,order_001910,user_00637,merchant_0003,2026-03-20,134.0,wallet,success
pay_0003272,inst_0003378,order_001910,user_00637,merchant_0003,2026-04-19,134.0,wallet,success
pay_0003273,inst_0003379,order_001911,user_00637,merchant_0031,2026-01-15,559.0,card,success
pay_0003274,inst_0003380,order_001911,user_00637,merchant_0031,2026-02-16,559.0,wallet,failed
pay_0003275,inst_0003381,order_001911,user_00637,merchant_0031,2026-03-18,559.0,wallet,failed
pay_0003276,inst_0003382,order_001912,user_00637,merchant_0063,2025-12-21,428.67,wallet,success
pay_0003277,inst_0003383,order_001912,user_00637,merchant_0063,2026-01-19,428.67,wallet,success
pay_0003278,inst_0003384,order_001912,user_00637,merchant_0063,2026-02-18,428.67,card,success
pay_0003279,inst_0003385,order_001913,user_00637,merchant_0065,2026-01-13,832.0,card,success
pay_0003280,inst_0003386,order_001913,user_00637,merchant_0065,2026-02-11,832.0,card,success
pay_0003281,inst_0003387,order_001913,user_00637,merchant_0065,2026-04-05,832.0,card,success
pay_0003282,inst_0003388,order_001915,user_00638,merchant_0078,2026-03-02,888.67,wallet,success
pay_0003283,inst_0003389,order_001915,user_00638,merchant_0078,2026-04-03,888.67,wallet,success
pay_0003284,inst_0003390,order_001915,user_00638,merchant_0078,2026-05-02,888.67,card,success
pay_0003285,inst_0003391,order_001917,user_00639,merchant_0071,2026-02-26,968.0,wallet,success
pay_0003286,inst_0003392,order_001917,user_00639,merchant_0071,2026-04-22,968.0,wallet,success
pay_0003287,inst_0003393,order_001917,user_00639,merchant_0071,2026-04-28,968.0,card,success
pay_0003288,inst_0003394,order_001918,user_00639,merchant_0112,2026-02-21,436.33,card,success
pay_0003289,inst_0003395,order_001918,user_00639,merchant_0112,2026-03-24,436.33,wallet,success
pay_0003290,inst_0003396,order_001918,user_00639,merchant_0112,2026-04-23,436.33,wallet,success
pay_0003291,inst_0003397,order_001919,user_00639,merchant_0053,2026-03-27,1079.33,card,success
pay_0003292,inst_0003398,order_001919,user_00639,merchant_0053,2026-04-26,1079.33,card,success
pay_0003293,inst_0003399,order_001919,user_00639,merchant_0053,2026-06-18,1079.33,card,success
pay_0003294,inst_0003400,order_001922,user_00641,merchant_0045,2026-02-02,777.33,wallet,failed
pay_0003295,inst_0003401,order_001922,user_00641,merchant_0045,2026-03-03,777.33,card,success
pay_0003296,inst_0003402,order_001922,user_00641,merchant_0045,2026-04-04,777.33,wallet,success
pay_0003297,inst_0003403,order_001925,user_00643,merchant_0034,2026-02-13,225.67,wallet,failed
pay_0003298,inst_0003404,order_001925,user_00643,merchant_0034,2026-03-16,225.67,wallet,success
pay_0003299,inst_0003405,order_001925,user_00643,merchant_0034,2026-04-15,225.67,wallet,success
pay_0003300,inst_0003406,order_001927,user_00643,merchant_0050,2026-03-17,903.67,card,success
pay_0003301,inst_0003407,order_001927,user_00643,merchant_0050,2026-03-30,903.67,wallet,success
pay_0003302,inst_0003408,order_001927,user_00643,merchant_0050,2026-04-30,903.67,card,failed
pay_0003303,inst_0003409,order_001928,user_00643,merchant_0084,2026-03-12,257.33,card,success
pay_0003304,inst_0003410,order_001928,user_00643,merchant_0084,2026-04-09,257.33,card,success
pay_0003305,inst_0003411,order_001928,user_00643,merchant_0084,2026-05-26,257.33,wallet,success
pay_0003306,inst_0003412,order_001929,user_00644,merchant_0086,2025-12-01,229.67,card,success
pay_0003307,inst_0003413,order_001929,user_00644,merchant_0086,2026-01-02,229.67,wallet,success
pay_0003308,inst_0003414,order_001929,user_00644,merchant_0086,2026-02-01,229.67,wallet,success
pay_0003309,inst_0003415,order_001930,user_00644,merchant_0059,2025-12-07,737.67,card,success
pay_0003310,inst_0003416,order_001930,user_00644,merchant_0059,2026-01-06,737.67,wallet,success
pay_0003311,inst_0003418,order_001931,user_00644,merchant_0100,2025-11-18,956.33,card,success
pay_0003312,inst_0003419,order_001931,user_00644,merchant_0100,2025-12-17,956.33,card,success
pay_0003313,inst_0003420,order_001931,user_00644,merchant_0100,2026-01-18,956.33,card,success
pay_0003314,inst_0003421,order_001932,user_00645,merchant_0029,2026-01-05,435.0,card,success
pay_0003315,inst_0003422,order_001932,user_00645,merchant_0029,2026-02-03,435.0,card,success
pay_0003316,inst_0003423,order_001932,user_00645,merchant_0029,2026-03-05,435.0,card,success
pay_0003317,inst_0003424,order_001933,user_00645,merchant_0064,2026-01-12,808.0,card,success
pay_0003318,inst_0003425,order_001933,user_00645,merchant_0064,2026-02-12,808.0,wallet,success
pay_0003319,inst_0003426,order_001933,user_00645,merchant_0064,2026-03-15,808.0,wallet,failed
pay_0003320,inst_0003427,order_001934,user_00645,merchant_0016,2025-12-11,300.67,wallet,success
pay_0003321,inst_0003428,order_001934,user_00645,merchant_0016,2026-01-10,300.67,card,success
pay_0003322,inst_0003429,order_001934,user_00645,merchant_0016,2026-02-09,300.67,wallet,success
pay_0003323,inst_0003430,order_001935,user_00645,merchant_0087,2025-12-04,486.33,card,success
pay_0003324,inst_0003431,order_001935,user_00645,merchant_0087,2026-01-04,486.33,card,success
pay_0003325,inst_0003432,order_001935,user_00645,merchant_0087,2026-02-03,486.33,wallet,success
pay_0003326,inst_0003434,order_001936,user_00646,merchant_0058,2026-02-10,1207.33,wallet,success
pay_0003327,inst_0003435,order_001936,user_00646,merchant_0058,2026-03-13,1207.33,card,success
pay_0003328,inst_0003436,order_001937,user_00646,merchant_0008,2025-12-08,1169.0,card,failed
pay_0003329,inst_0003437,order_001937,user_00646,merchant_0008,2026-01-07,1169.0,wallet,success
pay_0003330,inst_0003438,order_001937,user_00646,merchant_0008,2026-02-06,1169.0,card,success
pay_0003331,inst_0003439,order_001938,user_00646,merchant_0072,2025-12-30,625.0,wallet,success
pay_0003332,inst_0003440,order_001938,user_00646,merchant_0072,2026-01-28,625.0,card,success
pay_0003333,inst_0003441,order_001938,user_00646,merchant_0072,2026-02-27,625.0,card,success
pay_0003334,inst_0003442,order_001943,user_00648,merchant_0061,2026-02-21,857.0,card,success
pay_0003335,inst_0003443,order_001943,user_00648,merchant_0061,2026-04-17,857.0,card,success
pay_0003336,inst_0003444,order_001943,user_00648,merchant_0061,2026-04-21,857.0,wallet,success
pay_0003337,inst_0003445,order_001944,user_00648,merchant_0102,2026-01-21,426.67,card,success
pay_0003338,inst_0003446,order_001944,user_00648,merchant_0102,2026-02-19,426.67,wallet,failed
pay_0003339,inst_0003447,order_001944,user_00648,merchant_0102,2026-03-20,426.67,wallet,success
pay_0003340,inst_0003448,order_001945,user_00648,merchant_0062,2025-12-26,1076.33,card,success
pay_0003341,inst_0003449,order_001945,user_00648,merchant_0062,2026-01-24,1076.33,wallet,success
pay_0003342,inst_0003450,order_001945,user_00648,merchant_0062,2026-03-06,1076.33,card,success
pay_0003343,inst_0003452,order_001949,user_00650,merchant_0058,2026-04-25,1246.33,wallet,success
pay_0003344,inst_0003453,order_001949,user_00650,merchant_0058,2026-04-29,1246.33,card,failed
pay_0003345,inst_0003454,order_001952,user_00651,merchant_0074,2025-12-12,213.67,wallet,success
pay_0003346,inst_0003455,order_001952,user_00651,merchant_0074,2026-01-13,213.67,wallet,success
pay_0003347,inst_0003456,order_001952,user_00651,merchant_0074,2026-02-10,213.67,card,success
pay_0003348,inst_0003457,order_001953,user_00652,merchant_0031,2025-11-26,734.67,card,success
pay_0003349,inst_0003458,order_001953,user_00652,merchant_0031,2025-12-27,734.67,wallet,failed
pay_0003350,inst_0003459,order_001953,user_00652,merchant_0031,2026-02-01,734.67,wallet,success
pay_0003351,inst_0003460,order_001954,user_00652,merchant_0112,2025-12-24,269.33,card,success
pay_0003352,inst_0003461,order_001954,user_00652,merchant_0112,2026-01-24,269.33,card,success
pay_0003353,inst_0003462,order_001954,user_00652,merchant_0112,2026-03-08,269.33,wallet,success
pay_0003354,inst_0003463,order_001955,user_00652,merchant_0025,2025-12-13,304.0,card,success
pay_0003355,inst_0003464,order_001955,user_00652,merchant_0025,2026-01-04,304.0,card,success
pay_0003356,inst_0003465,order_001955,user_00652,merchant_0025,2026-02-03,304.0,wallet,failed
pay_0003357,inst_0003466,order_001956,user_00653,merchant_0003,2025-10-27,327.33,card,success
