installment_id,order_id,user_id,merchant_id,installment_number,due_date,paid_date,status,late_days
inst_0002534,order_001426,user_00473,merchant_0019,2,2026-01-26,2026-01-24,paid,0.0
inst_0002535,order_001426,user_00473,merchant_0019,3,2026-02-25,2026-02-23,paid,0.0
inst_0002536,order_001427,user_00473,merchant_0053,1,2026-02-01,2026-01-30,paid,0.0
inst_0002537,order_001427,user_00473,merchant_0053,2,2026-03-03,2026-03-02,paid,0.0
inst_0002538,order_001427,user_00473,merchant_0053,3,2026-04-02,2026-04-01,paid,0.0
inst_0002539,order_001428,user_00473,merchant_0050,1,2025-12-02,2025-12-01,paid,0.0
inst_0002540,order_001428,user_00473,merchant_0050,2,2026-01-01,2025-12-30,paid,0.0
inst_0002541,order_001428,user_00473,merchant_0050,3,2026-01-31,2026-01-30,paid,0.0
inst_0002542,order_001429,user_00474,merchant_0049,1,2026-01-13,2026-01-11,paid,0.0
inst_0002543,order_001429,user_00474,merchant_0049,2,2026-02-12,2026-02-12,paid,0.0
inst_0002544,order_001429,user_00474,merchant_0049,3,2026-03-14,2026-03-13,paid,0.0
inst_0002545,order_001430,user_00474,merchant_0070,1,2026-01-22,2026-02-08,late,17.0
inst_0002546,order_001430,user_00474,merchant_0070,2,2026-02-21,2026-02-19,paid,0.0
inst_0002547,order_001430,user_00474,merchant_0070,3,2026-03-23,2026-03-23,paid,0.0
inst_0002548,order_001431,user_00474,merchant_0066,1,2025-12-18,2025-12-17,paid,0.0
inst_0002549,order_001431,user_00474,merchant_0066,2,2026-01-17,2026-01-15,paid,0.0
inst_0002550,order_001431,user_00474,merchant_0066,3,2026-02-16,2026-02-15,paid,0.0
inst_0002551,order_001432,user_00474,merchant_0003,1,2025-11-29,2025-12-07,late,8.0
inst_0002552,order_001432,user_00474,merchant_0003,2,2025-12-29,2025-12-27,paid,0.0
inst_0002553,order_001432,user_00474,merchant_0003,3,2026-01-28,2026-01-26,paid,0.0
inst_0002554,order_001434,user_00475,merchant_0032,1,2025-12-09,2025-12-07,paid,0.0
inst_0002555,order_001434,user_00475,merchant_0032,2,2026-01-08,2026-01-06,paid,0.0
inst_0002556,order_001434,user_00475,merchant_0032,3,2026-02-07,2026-02-05,paid,0.0
inst_0002557,order_001435,user_00475,merchant_0034,1,2025-12-22,2025-12-20,paid,0.0
inst_0002558,order_001435,user_00475,merchant_0034,2,2026-01-21,2026-01-20,paid,0.0
inst_0002559,order_001435,user_00475,merchant_0034,3,2026-02-20,2026-02-20,paid,0.0
inst_0002560,order_001436,user_00476,merchant_0040,1,2026-01-12,2026-01-11,paid,0.0
inst_0002561,order_001436,user_00476,merchant_0040,2,2026-02-11,2026-02-09,paid,0.0
inst_0002562,order_001436,user_00476,merchant_0040,3,2026-03-13,2026-03-11,paid,0.0
inst_0002563,order_001437,user_00476,merchant_0082,1,2026-01-15,2026-01-14,paid,0.0
inst_0002564,order_001437,user_00476,merchant_0082,2,2026-02-14,2026-02-14,paid,0.0
inst_0002565,order_001437,user_00476,merchant_0082,3,2026-03-16,2026-03-16,paid,0.0
inst_0002566,order_001438,user_00477,merchant_0008,1,2026-01-20,2026-01-19,paid,0.0
inst_0002567,order_001438,user_00477,merchant_0008,2,2026-02-19,2026-03-15,late,24.0
inst_0002568,order_001438,user_00477,merchant_0008,3,2026-03-21,2026-03-19,paid,0.0
inst_0002569,order_001439,user_00478,merchant_0111,1,2026-02-01,2026-02-01,paid,0.0
inst_0002570,order_001439,user_00478,merchant_0111,2,2026-03-03,2026-03-03,paid,0.0
inst_0002571,order_001439,user_00478,merchant_0111,3,2026-04-02,,unpaid,
inst_0002572,order_001440,user_00478,merchant_0017,1,2026-01-20,2026-02-03,late,14.0
inst_0002573,order_001440,user_00478,merchant_0017,2,2026-02-19,2026-02-19,paid,0.0
inst_0002574,order_001440,user_00478,merchant_0017,3,2026-03-21,2026-04-07,late,17.0
inst_0002575,order_001447,user_00480,merchant_0098,1,2026-02-21,2026-02-20,paid,0.0
inst_0002576,order_001447,user_00480,merchant_0098,2,2026-03-23,2026-03-22,paid,0.0
inst_0002577,order_001447,user_00480,merchant_0098,3,2026-04-22,2026-04-20,paid,0.0
inst_0002578,order_001448,user_00480,merchant_0026,1,2026-02-27,2026-02-25,paid,0.0
inst_0002579,order_001448,user_00480,merchant_0026,2,2026-03-29,2026-03-29,paid,0.0
inst_0002580,order_001448,user_00480,merchant_0026,3,2026-04-28,,unpaid,
inst_0002581,order_001450,user_00480,merchant_0045,1,2026-03-15,2026-03-15,paid,0.0
inst_0002582,order_001450,user_00480,merchant_0045,2,2026-04-14,2026-04-13,paid,0.0
inst_0002583,order_001450,user_00480,merchant_0045,3,2026-05-14,2026-06-07,late,24.0
inst_0002584,order_001456,user_00482,merchant_0019,1,2025-12-18,2025-12-18,paid,0.0
inst_0002585,order_001456,user_00482,merchant_0019,2,2026-01-17,2026-01-15,paid,0.0
inst_0002586,order_001456,user_00482,merchant_0019,3,2026-02-16,2026-02-16,paid,0.0
inst_0002587,order_001458,user_00483,merchant_0109,1,2026-01-22,2026-01-22,paid,0.0
inst_0002588,order_001458,user_00483,merchant_0109,2,2026-02-21,2026-02-19,paid,0.0
inst_0002589,order_001458,user_00483,merchant_0109,3,2026-03-23,,unpaid,
inst_0002590,order_001462,user_00484,merchant_0055,1,2026-02-12,2026-02-10,paid,0.0
inst_0002591,order_001462,user_00484,merchant_0055,2,2026-03-14,2026-03-13,paid,0.0
inst_0002592,order_001462,user_00484,merchant_0055,3,2026-04-13,2026-04-12,paid,0.0
inst_0002593,order_001463,user_00485,merchant_0095,1,2026-01-05,,unpaid,
inst_0002594,order_001463,user_00485,merchant_0095,2,2026-02-04,2026-02-04,paid,0.0
inst_0002595,order_001463,user_00485,merchant_0095,3,2026-03-06,2026-03-04,paid,0.0
inst_0002596,order_001464,user_00485,merchant_0107,1,2025-12-25,2026-01-08,late,14.0
inst_0002597,order_001464,user_00485,merchant_0107,2,2026-01-24,2026-01-24,paid,0.0
inst_0002598,order_001464,user_00485,merchant_0107,3,2026-02-23,2026-03-12,late,17.0
inst_0002599,order_001465,user_00485,merchant_0096,1,2025-11-27,2025-11-26,paid,0.0
inst_0002600,order_001465,user_00485,merchant_0096,2,2025-12-27,2025-12-27,paid,0.0
inst_0002601,order_001465,user_00485,merchant_0096,3,2026-01-26,2026-01-26,paid,0.0
inst_0002602,order_001466,user_00485,merchant_0001,1,2025-12-25,2025-12-24,paid,0.0
inst_0002603,order_001466,user_00485,merchant_0001,2,2026-01-24,2026-01-27,late,3.0
inst_0002604,order_001466,user_00485,merchant_0001,3,2026-02-23,2026-02-23,paid,0.0
inst_0002605,order_001467,user_00486,merchant_0035,1,2026-02-10,2026-02-08,paid,0.0
inst_0002606,order_001467,user_00486,merchant_0035,2,2026-03-12,2026-03-10,paid,0.0
inst_0002607,order_001467,user_00486,merchant_0035,3,2026-04-11,2026-04-09,paid,0.0
inst_0002608,order_001468,user_00487,merchant_0010,1,2026-02-04,2026-02-04,paid,0.0
inst_0002609,order_001468,user_00487,merchant_0010,2,2026-03-06,2026-03-05,paid,0.0
inst_0002610,order_001468,user_00487,merchant_0010,3,2026-04-05,2026-04-05,paid,0.0
inst_0002611,order_001469,user_00488,merchant_0113,1,2026-01-04,,unpaid,
inst_0002612,order_001469,user_00488,merchant_0113,2,2026-02-03,2026-02-02,paid,0.0
inst_0002613,order_001469,user_00488,merchant_0113,3,2026-03-05,2026-03-04,paid,0.0
inst_0002614,order_001470,user_00488,merchant_0048,1,2026-01-12,2026-01-11,paid,0.0
inst_0002615,order_001470,user_00488,merchant_0048,2,2026-02-11,2026-02-10,paid,0.0
inst_0002616,order_001470,user_00488,merchant_0048,3,2026-03-13,2026-03-12,paid,0.0
inst_0002617,order_001472,user_00489,merchant_0011,1,2026-02-07,2026-02-05,paid,0.0
inst_0002618,order_001472,user_00489,merchant_0011,2,2026-03-09,2026-03-09,paid,0.0
inst_0002619,order_001472,user_00489,merchant_0011,3,2026-04-08,2026-04-06,paid,0.0
inst_0002620,order_001475,user_00490,merchant_0071,1,2026-02-02,2026-01-31,paid,0.0
inst_0002621,order_001475,user_00490,merchant_0071,2,2026-03-04,2026-03-03,paid,0.0
inst_0002622,order_001475,user_00490,merchant_0071,3,2026-04-03,2026-04-03,paid,0.0
inst_0002623,order_001476,user_00491,merchant_0106,1,2026-02-10,2026-02-10,paid,0.0
inst_0002624,order_001476,user_00491,merchant_0106,2,2026-03-12,2026-03-12,paid,0.0
inst_0002625,order_001476,user_00491,merchant_0106,3,2026-04-11,2026-04-09,paid,0.0
inst_0002626,order_001480,user_00493,merchant_0103,1,2026-03-19,2026-03-17,paid,0.0
inst_0002627,order_001480,user_00493,merchant_0103,2,2026-04-18,2026-04-25,late,7.0
inst_0002628,order_001480,user_00493,merchant_0103,3,2026-05-18,2026-05-17,paid,0.0
inst_0002629,order_001485,user_00494,merchant_0116,1,2026-01-28,2026-01-26,paid,0.0
inst_0002630,order_001485,user_00494,merchant_0116,2,2026-02-27,2026-02-25,paid,0.0
inst_0002631,order_001485,user_00494,merchant_0116,3,2026-03-29,2026-03-27,paid,0.0
inst_0002632,order_001486,user_00494,merchant_0065,1,2026-01-26,2026-01-26,paid,0.0
inst_0002633,order_001486,user_00494,merchant_0065,2,2026-02-25,2026-02-25,paid,0.0
inst_0002634,order_001486,user_00494,merchant_0065,3,2026-03-27,2026-03-26,paid,0.0
inst_0002635,order_001487,user_00494,merchant_0066,1,2026-03-04,2026-03-04,paid,0.0
inst_0002636,order_001487,user_00494,merchant_0066,2,2026-04-03,2026-04-01,paid,0.0
inst_0002637,order_001487,user_00494,merchant_0066,3,2026-05-03,2026-05-06,late,3.0
inst_0002638,order_001489,user_00496,merchant_0100,1,2026-01-05,2026-01-22,late,17.0
inst_0002639,order_001489,user_00496,merchant_0100,2,2026-02-04,2026-02-02,paid,0.0
inst_0002640,order_001489,user_00496,merchant_0100,3,2026-03-06,2026-03-12,late,6.0
inst_0002641,order_001491,user_00497,merchant_0021,1,2026-01-13,2026-01-11,paid,0.0
inst_0002642,order_001491,user_00497,merchant_0021,2,2026-02-12,2026-02-12,paid,0.0
inst_0002643,order_001491,user_00497,merchant_0021,3,2026-03-14,,unpaid,
inst_0002644,order_001497,user_00499,merchant_0085,1,2026-01-31,2026-01-30,paid,0.0
inst_0002645,order_001497,user_00499,merchant_0085,2,2026-03-02,2026-03-12,late,10.0
inst_0002646,order_001497,user_00499,merchant_0085,3,2026-04-01,2026-03-31,paid,0.0
inst_0002647,order_001498,user_00499,merchant_0072,1,2026-01-18,2026-01-17,paid,0.0
inst_0002648,order_001498,user_00499,merchant_0072,2,2026-02-17,2026-02-15,paid,0.0
inst_0002649,order_001498,user_00499,merchant_0072,3,2026-03-19,,unpaid,
inst_0002650,order_001500,user_00500,merchant_0028,1,2025-12-20,2025-12-30,late,10.0
inst_0002651,order_001500,user_00500,merchant_0028,2,2026-01-19,2026-01-19,paid,0.0
inst_0002652,order_001500,user_00500,merchant_0028,3,2026-02-18,2026-02-18,paid,0.0
inst_0002653,order_001501,user_00500,merchant_0075,1,2025-11-29,2025-11-28,paid,0.0
inst_0002654,order_001501,user_00500,merchant_0075,2,2025-12-29,2026-01-13,late,15.0
inst_0002655,order_001501,user_00500,merchant_0075,3,2026-01-28,2026-01-27,paid,0.0
inst_0002656,order_001505,user_00503,merchant_0114,1,2026-01-15,2026-01-15,paid,0.0
inst_0002657,order_001505,user_00503,merchant_0114,2,2026-02-14,,unpaid,
inst_0002658,order_001505,user_00503,merchant_0114,3,2026-03-16,2026-03-16,paid,0.0
inst_0002659,order_001506,user_00503,merchant_0017,1,2026-02-12,2026-02-10,paid,0.0
inst_0002660,order_001506,user_00503,merchant_0017,2,2026-03-14,2026-03-13,paid,0.0
inst_0002661,order_001506,user_00503,merchant_0017,3,2026-04-13,2026-05-03,late,20.0
inst_0002662,order_001507,user_00504,merchant_0090,1,2026-04-02,2026-04-01,paid,0.0
inst_0002663,order_001507,user_00504,merchant_0090,2,2026-05-02,2026-04-30,paid,0.0
inst_0002664,order_001507,user_00504,merchant_0090,3,2026-06-01,2026-06-17,late,16.0
inst_0002665,order_001508,user_00505,merchant_0083,1,2026-01-09,2026-01-07,paid,0.0
inst_0002666,order_001508,user_00505,merchant_0083,2,2026-02-08,2026-02-06,paid,0.0
inst_0002667,order_001508,user_00505,merchant_0083,3,2026-03-10,2026-03-09,paid,0.0
inst_0002668,order_001510,user_00505,merchant_0049,1,2026-01-14,2026-01-13,paid,0.0
inst_0002669,order_001510,user_00505,merchant_0049,2,2026-02-13,2026-03-03,late,18.0
inst_0002670,order_001510,user_00505,merchant_0049,3,2026-03-15,2026-03-22,late,7.0
inst_0002671,order_001511,user_00506,merchant_0110,1,2026-01-17,2026-01-16,paid,0.0
inst_0002672,order_001511,user_00506,merchant_0110,2,2026-02-16,2026-02-16,paid,0.0
inst_0002673,order_001511,user_00506,merchant_0110,3,2026-03-18,2026-03-22,late,4.0
inst_0002674,order_001512,user_00507,merchant_0094,1,2026-01-13,2026-01-12,paid,0.0
inst_0002675,order_001512,user_00507,merchant_0094,2,2026-02-12,2026-02-11,paid,0.0
inst_0002676,order_001512,user_00507,merchant_0094,3,2026-03-14,2026-03-27,late,13.0
inst_0002677,order_001513,user_00507,merchant_0021,1,2026-03-09,2026-03-08,paid,0.0
inst_0002678,order_001513,user_00507,merchant_0021,2,2026-04-08,2026-04-08,paid,0.0
inst_0002679,order_001513,user_00507,merchant_0021,3,2026-05-08,2026-05-08,paid,0.0
inst_0002680,order_001514,user_00508,merchant_0100,1,2026-03-06,,unpaid,
inst_0002681,order_001514,user_00508,merchant_0100,2,2026-04-05,2026-04-04,paid,0.0
inst_0002682,order_001514,user_00508,merchant_0100,3,2026-05-05,2026-05-05,paid,0.0
inst_0002683,order_001515,user_00508,merchant_0120,1,2026-02-19,2026-02-17,paid,0.0
inst_0002684,order_001515,user_00508,merchant_0120,2,2026-03-21,2026-03-20,paid,0.0
inst_0002685,order_001515,user_00508,merchant_0120,3,2026-04-20,,unpaid,
inst_0002686,order_001517,user_00509,merchant_0079,1,2026-02-20,2026-02-20,paid,0.0
inst_0002687,order_001517,user_00509,merchant_0079,2,2026-03-22,2026-03-20,paid,0.0
inst_0002688,order_001517,user_00509,merchant_0079,3,2026-04-21,2026-04-20,paid,0.0
inst_0002689,order_001518,user_00509,merchant_0114,1,2026-01-25,2026-01-23,paid,0.0
inst_0002690,order_001518,user_00509,merchant_0114,2,2026-02-24,2026-02-22,paid,0.0
inst_0002691,order_001518,user_00509,merchant_0114,3,2026-03-26,2026-03-25,paid,0.0
inst_0002692,order_001524,user_00511,merchant_0088,1,2026-01-19,2026-01-19,paid,0.0
inst_0002693,order_001524,user_00511,merchant_0088,2,2026-02-18,2026-02-18,paid,0.0
inst_0002694,order_001524,user_00511,merchant_0088,3,2026-03-20,2026-03-19,paid,0.0
inst_0002695,order_001525,user_00511,merchant_0075,1,2026-02-28,2026-02-28,paid,0.0
inst_0002696,order_001525,user_00511,merchant_0075,2,2026-03-30,2026-03-29,paid,0.0
inst_0002697,order_001525,user_00511,merchant_0075,3,2026-04-29,2026-04-28,paid,0.0
inst_0002698,order_001526,user_00511,merchant_0120,1,2026-03-18,2026-03-27,late,9.0
inst_0002699,order_001526,user_00511,merchant_0120,2,2026-04-17,2026-05-05,late,18.0
inst_0002700,order_001526,user_00511,merchant_0120,3,2026-05-17,,unpaid,
inst_0002701,order_001527,user_00511,merchant_0028,1,2026-01-28,2026-01-26,paid,0.0
inst_0002702,order_001527,user_00511,merchant_0028,2,2026-02-27,2026-02-27,paid,0.0
inst_0002703,order_001527,user_00511,merchant_0028,3,2026-03-29,2026-03-29,paid,0.0
inst_0002704,order_001528,user_00512,merchant_0022,1,2026-03-01,2026-02-27,paid,0.0
inst_0002705,order_001528,user_00512,merchant_0022,2,2026-03-31,2026-03-31,paid,0.0
inst_0002706,order_001528,user_00512,merchant_0022,3,2026-04-30,2026-05-08,late,8.0
inst_0002707,order_001530,user_00513,merchant_0002,1,2025-11-28,,unpaid,
inst_0002708,order_001530,user_00513,merchant_0002,2,2025-12-28,2025-12-27,paid,0.0
inst_0002709,order_001530,user_00513,merchant_0002,3,2026-01-27,,unpaid,
inst_0002710,order_001531,user_00513,merchant_0108,1,2025-12-07,2025-12-05,paid,0.0
inst_0002711,order_001531,user_00513,merchant_0108,2,2026-01-06,2026-01-06,paid,0.0
inst_0002712,order_001531,user_00513,merchant_0108,3,2026-02-05,2026-02-05,paid,0.0
inst_0002713,order_001533,user_00513,merchant_0112,1,2025-11-21,2025-11-20,paid,0.0
inst_0002714,order_001533,user_00513,merchant_0112,2,2025-12-21,2025-12-20,paid,0.0
inst_0002715,order_001533,user_00513,merchant_0112,3,2026-01-20,2026-01-18,paid,0.0
inst_0002716,order_001534,user_00514,merchant_0022,1,2026-03-06,2026-03-05,paid,0.0
inst_0002717,order_001534,user_00514,merchant_0022,2,2026-04-05,2026-04-04,paid,0.0
inst_0002718,order_001534,user_00514,merchant_0022,3,2026-05-05,2026-05-03,paid,0.0
inst_0002719,order_001535,user_00514,merchant_0039,1,2026-02-06,2026-02-05,paid,0.0
inst_0002720,order_001535,user_00514,merchant_0039,2,2026-03-08,2026-03-07,paid,0.0
inst_0002721,order_001535,user_00514,merchant_0039,3,2026-04-07,2026-04-29,late,22.0
inst_0002722,order_001539,user_00516,merchant_0008,1,2025-12-17,2026-01-09,late,23.0
inst_0002723,order_001539,user_00516,merchant_0008,2,2026-01-16,2026-01-15,paid,0.0
inst_0002724,order_001539,user_00516,merchant_0008,3,2026-02-15,2026-03-04,late,17.0
inst_0002725,order_001540,user_00516,merchant_0103,1,2026-03-07,2026-03-06,paid,0.0
inst_0002726,order_001540,user_00516,merchant_0103,2,2026-04-06,2026-04-04,paid,0.0
inst_0002727,order_001540,user_00516,merchant_0103,3,2026-05-06,2026-05-06,paid,0.0
inst_0002728,order_001541,user_00517,merchant_0093,1,2026-02-26,,unpaid,
inst_0002729,order_001541,user_00517,merchant_0093,2,2026-03-28,2026-03-27,paid,0.0
inst_0002730,order_001541,user_00517,merchant_0093,3,2026-04-27,2026-04-26,paid,0.0
inst_0002731,order_001542,user_00517,merchant_0024,1,2025-12-02,2025-12-01,paid,0.0
inst_0002732,order_001542,user_00517,merchant_0024,2,2026-01-01,2025-12-31,paid,0.0
inst_0002733,order_001542,user_00517,merchant_0024,3,2026-01-31,2026-02-09,late,9.0
inst_0002734,order_001545,user_00518,merchant_0082,1,2026-04-02,2026-04-14,late,12.0
inst_0002735,order_001545,user_00518,merchant_0082,2,2026-05-02,2026-05-01,paid,0.0
inst_0002736,order_001545,user_00518,merchant_0082,3,2026-06-01,,unpaid,
inst_0002737,order_001547,user_00519,merchant_0065,1,2026-01-28,2026-01-28,paid,0.0
inst_0002738,order_001547,user_00519,merchant_0065,2,2026-02-27,2026-02-25,paid,0.0
inst_0002739,order_001547,user_00519,merchant_0065,3,2026-03-29,2026-04-05,late,7.0
inst_0002740,order_001548,user_00520,merchant_0042,1,2026-02-02,,unpaid,
inst_0002741,order_001548,user_00520,merchant_0042,2,2026-03-04,2026-03-04,paid,0.0
inst_0002742,order_001548,user_00520,merchant_0042,3,2026-04-03,2026-04-01,paid,0.0
inst_0002743,order_001549,user_00520,merchant_0005,1,2025-12-11,2025-12-10,paid,0.0
inst_0002744,order_001549,user_00520,merchant_0005,2,2026-01-10,2026-01-10,paid,0.0
inst_0002745,order_001549,user_00520,merchant_0005,3,2026-02-09,2026-02-09,paid,0.0
inst_0002746,order_001550,user_00521,merchant_0107,1,2026-01-27,2026-01-27,paid,0.0
inst_0002747,order_001550,user_00521,merchant_0107,2,2026-02-26,,unpaid,
inst_0002748,order_001550,user_00521,merchant_0107,3,2026-03-28,2026-03-27,paid,0.0
inst_0002749,order_001551,user_00522,merchant_0089,1,2026-01-30,2026-01-28,paid,0.0
inst_0002750,order_001551,user_00522,merchant_0089,2,2026-03-01,2026-03-01,paid,0.0
inst_0002751,order_001551,user_00522,merchant_0089,3,2026-03-31,2026-03-29,paid,0.0
inst_0002752,order_001552,user_00522,merchant_0116,1,2026-02-01,2026-02-01,paid,0.0
inst_0002753,order_001552,user_00522,merchant_0116,2,2026-03-03,2026-03-01,paid,0.0
inst_0002754,order_001552,user_00522,merchant_0116,3,2026-04-02,2026-04-01,paid,0.0
inst_0002755,order_001553,user_00522,merchant_0013,1,2026-03-24,2026-03-23,paid,0.0
inst_0002756,order_001553,user_00522,merchant_0013,2,2026-04-23,2026-04-21,paid,0.0
inst_0002757,order_001553,user_00522,merchant_0013,3,2026-05-23,2026-05-21,paid,0.0
inst_0002758,order_001554,user_00523,merchant_0024,1,2025-12-22,,unpaid,
inst_0002759,order_001554,user_00523,merchant_0024,2,2026-01-21,2026-01-19,paid,0.0
inst_0002760,order_001554,user_00523,merchant_0024,3,2026-02-20,2026-02-19,paid,0.0
inst_0002761,order_001557,user_00523,merchant_0052,1,2025-12-27,,unpaid,
inst_0002762,order_001557,user_00523,merchant_0052,2,2026-01-26,2026-01-26,paid,0.0
inst_0002763,order_001557,user_00523,merchant_0052,3,2026-02-25,2026-02-25,paid,0.0
inst_0002764,order_001559,user_00524,merchant_0028,1,2025-12-17,2025-12-17,paid,0.0
inst_0002765,order_001559,user_00524,merchant_0028,2,2026-01-16,2026-01-16,paid,0.0
inst_0002766,order_001559,user_00524,merchant_0028,3,2026-02-15,2026-02-13,paid,0.0
inst_0002767,order_001561,user_00525,merchant_0063,1,2025-12-25,,unpaid,
inst_0002768,order_001561,user_00525,merchant_0063,2,2026-01-24,2026-01-22,paid,0.0
inst_0002769,order_001561,user_00525,merchant_0063,3,2026-02-23,2026-03-05,late,10.0
inst_0002770,order_001571,user_00528,merchant_0045,1,2026-01-01,2026-01-17,late,16.0
inst_0002771,order_001571,user_00528,merchant_0045,2,2026-01-31,2026-01-30,paid,0.0
inst_0002772,order_001571,user_00528,merchant_0045,3,2026-03-02,2026-02-28,paid,0.0
inst_0002773,order_001572,user_00528,merchant_0016,1,2026-01-13,2026-01-13,paid,0.0
inst_0002774,order_001572,user_00528,merchant_0016,2,2026-02-12,2026-02-12,paid,0.0
inst_0002775,order_001572,user_00528,merchant_0016,3,2026-03-14,2026-03-12,paid,0.0
inst_0002776,order_001573,user_00528,merchant_0003,1,2026-01-27,2026-01-27,paid,0.0
inst_0002777,order_001573,user_00528,merchant_0003,2,2026-02-26,2026-02-25,paid,0.0
inst_0002778,order_001573,user_00528,merchant_0003,3,2026-03-28,2026-03-26,paid,0.0
inst_0002779,order_001575,user_00529,merchant_0115,1,2025-12-02,2025-11-30,paid,0.0
inst_0002780,order_001575,user_00529,merchant_0115,2,2026-01-01,2025-12-31,paid,0.0
inst_0002781,order_001575,user_00529,merchant_0115,3,2026-01-31,2026-01-29,paid,0.0
inst_0002782,order_001576,user_00529,merchant_0096,1,2025-11-23,2025-11-23,paid,0.0
inst_0002783,order_001576,user_00529,merchant_0096,2,2025-12-23,2025-12-23,paid,0.0
inst_0002784,order_001576,user_00529,merchant_0096,3,2026-01-22,2026-01-21,paid,0.0
inst_0002785,order_001577,user_00530,merchant_0044,1,2026-01-04,2026-01-12,late,8.0
inst_0002786,order_001577,user_00530,merchant_0044,2,2026-02-03,2026-02-26,late,23.0
inst_0002787,order_001577,user_00530,merchant_0044,3,2026-03-05,2026-03-03,paid,0.0
inst_0002788,order_001578,user_00530,merchant_0068,1,2025-12-04,2025-12-02,paid,0.0
inst_0002789,order_001578,user_00530,merchant_0068,2,2026-01-03,2026-01-01,paid,0.0
inst_0002790,order_001578,user_00530,merchant_0068,3,2026-02-02,2026-02-02,paid,0.0
inst_0002791,order_001583,user_00531,merchant_0084,1,2026-02-07,2026-02-07,paid,0.0
inst_0002792,order_001583,user_00531,merchant_0084,2,2026-03-09,,unpaid,
inst_0002793,order_001583,user_00531,merchant_0084,3,2026-04-08,2026-05-03,late,25.0
inst_0002794,order_001590,user_00533,merchant_0095,1,2025-12-15,2025-12-13,paid,0.0
inst_0002795,order_001590,user_00533,merchant_0095,2,2026-01-14,2026-01-14,paid,0.0
inst_0002796,order_001590,user_00533,merchant_0095,3,2026-02-13,2026-02-12,paid,0.0
inst_0002797,order_001591,user_00534,merchant_0115,1,2025-11-18,2025-11-16,paid,0.0
inst_0002798,order_001591,user_00534,merchant_0115,2,2025-12-18,2025-12-17,paid,0.0
inst_0002799,order_001591,user_00534,merchant_0115,3,2026-01-17,2026-01-15,paid,0.0
inst_0002800,order_001592,user_00534,merchant_0093,1,2025-12-04,,unpaid,
inst_0002801,order_001592,user_00534,merchant_0093,2,2026-01-03,2026-01-22,late,19.0
inst_0002802,order_001592,user_00534,merchant_0093,3,2026-02-02,2026-02-01,paid,0.0
inst_0002803,order_001593,user_00534,merchant_0077,1,2025-12-23,2025-12-23,paid,0.0
inst_0002804,order_001593,user_00534,merchant_0077,2,2026-01-22,2026-01-22,paid,0.0
inst_0002805,order_001593,user_00534,merchant_0077,3,2026-02-21,2026-02-20,paid,0.0
inst_0002806,order_001594,user_00534,merchant_0090,1,2025-12-27,,unpaid,
inst_0002807,order_001594,user_00534,merchant_0090,2,2026-01-26,2026-01-26,paid,0.0
inst_0002808,order_001594,user_00534,merchant_0090,3,2026-02-25,2026-02-24,paid,0.0
inst_0002809,order_001597,user_00535,merchant_0082,1,2026-01-06,2026-01-06,paid,0.0
inst_0002810,order_001597,user_00535,merchant_0082,2,2026-02-05,2026-03-01,late,24.0
inst_0002811,order_001597,user_00535,merchant_0082,3,2026-03-07,2026-03-07,paid,0.0
inst_0002812,order_001598,user_00535,merchant_0111,1,2026-02-09,2026-02-09,paid,0.0
inst_0002813,order_001598,user_00535,merchant_0111,2,2026-03-11,2026-03-09,paid,0.0
inst_0002814,order_001598,user_00535,merchant_0111,3,2026-04-10,2026-04-10,paid,0.0
inst_0002815,order_001600,user_00536,merchant_0098,1,2026-01-02,2026-01-13,late,11.0
inst_0002816,order_001600,user_00536,merchant_0098,2,2026-02-01,,unpaid,
inst_0002817,order_001600,user_00536,merchant_0098,3,2026-03-03,2026-03-01,paid,0.0
inst_0002818,order_001601,user_00536,merchant_0103,1,2025-11-13,2025-11-13,paid,0.0
inst_0002819,order_001601,user_00536,merchant_0103,2,2025-12-13,2025-12-11,paid,0.0
inst_0002820,order_001601,user_00536,merchant_0103,3,2026-01-12,2026-01-10,paid,0.0
inst_0002821,order_001602,user_00536,merchant_0055,1,2025-12-22,2025-12-22,paid,0.0
inst_0002822,order_001602,user_00536,merchant_0055,2,2026-01-21,2026-01-21,paid,0.0
inst_0002823,order_001602,user_00536,merchant_0055,3,2026-02-20,2026-02-19,paid,0.0
inst_0002824,order_001607,user_00539,merchant_0006,1,2026-01-06,2026-01-05,paid,0.0
inst_0002825,order_001607,user_00539,merchant_0006,2,2026-02-05,2026-02-04,paid,0.0
inst_0002826,order_001607,user_00539,merchant_0006,3,2026-03-07,2026-03-07,paid,0.0
inst_0002827,order_001609,user_00539,merchant_0099,1,2026-01-02,2026-01-16,late,14.0
inst_0002828,order_001609,user_00539,merchant_0099,2,2026-02-01,2026-01-31,paid,0.0
inst_0002829,order_001609,user_00539,merchant_0099,3,2026-03-03,2026-03-03,paid,0.0
inst_0002830,order_001610,user_00539,merchant_0090,1,2026-02-24,2026-02-24,paid,0.0
inst_0002831,order_001610,user_00539,merchant_0090,2,2026-03-26,2026-03-26,paid,0.0
inst_0002832,order_001610,user_00539,merchant_0090,3,2026-04-25,2026-05-10,late,15.0
inst_0002833,order_001611,user_00540,merchant_0011,1,2025-11-23,2025-11-22,paid,0.0
inst_0002834,order_001611,user_00540,merchant_0011,2,2025-12-23,2025-12-23,paid,0.0
