order_id,user_id,merchant_id,order_date,amount,currency,installments_count_x,status,signup_date,kyc_level,city,account_status,created_at,updated_at,merchant_name,category,city_merchant,merchant_status,created_at_merchant,updated_at_merchant,installments_count_y,paid_installments,late_installments,unpaid_installments,max_late_days,successful_payments,failed_payments,has_dispute,refund_amount
order_001246,user_00416,merchant_0009,2025-12-08,3936,MAD,3,rejected,2025-11-08,full,Rabat,active,2025-11-08 11:45:03.427010,2025-11-08 11:45:03.427010,Merchant 9,travel,Marrakech,blocked,2025-10-12 11:46:47.416889,2025-10-12 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001247,user_00417,merchant_0052,2026-01-01,3559,MAD,3,rejected,2025-10-18,basic,Marrakech,closed,2025-10-18 11:45:03.427010,2025-10-18 11:45:03.427010,Merchant 52,electronics,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001248,user_00417,merchant_0055,2025-11-09,699,MAD,3,rejected,2025-10-18,basic,Marrakech,closed,2025-10-18 11:45:03.427010,2025-10-18 11:45:03.427010,Merchant 55,travel,Marrakech,active,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001249,user_00417,merchant_0087,2026-01-01,2025,MAD,3,rejected,2025-10-18,basic,Marrakech,closed,2025-10-18 11:45:03.427010,2025-10-18 11:45:03.427010,Merchant 87,fashion,Casablanca,active,2025-07-21 11:46:47.416889,2025-07-21 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001250,user_00417,merchant_0109,2026-01-09,3610,MAD,3,rejected,2025-10-18,basic,Marrakech,closed,2025-10-18 11:45:03.427010,2025-10-18 11:45:03.427010,Merchant 109,electronics,Casablanca,active,2025-09-15 11:46:47.416889,2025-09-15 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001251,user_00418,merchant_0118,2025-12-17,1977,MAD,3,approved,2025-11-07,full,Casablanca,active,2025-11-07 11:45:03.427010,2025-11-07 11:45:03.427010,Merchant 118,travel,Casablanca,active,2025-10-09 11:46:47.416889,2025-10-09 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001252,user_00418,merchant_0095,2025-12-08,3593,MAD,3,approved,2025-11-07,full,Casablanca,active,2025-11-07 11:45:03.427010,2025-11-07 11:45:03.427010,Merchant 95,electronics,Rabat,active,2025-08-19 11:46:47.416889,2025-08-19 11:46:47.416889,3.0,2,1,0,23.0,3,0,0,0.0
order_001253,user_00418,merchant_0061,2025-12-31,3150,MAD,3,approved,2025-11-07,full,Casablanca,active,2025-11-07 11:45:03.427010,2025-11-07 11:45:03.427010,Merchant 61,fashion,Casablanca,active,2025-10-20 11:46:47.416889,2025-10-20 11:46:47.416889,3.0,2,1,0,9.0,3,0,0,0.0
order_001254,user_00419,merchant_0058,2025-12-09,3896,MAD,3,approved,2025-11-17,basic,Marrakech,suspended,2025-11-17 11:45:03.427010,2025-11-17 11:45:03.427010,Merchant 58,travel,Marrakech,active,2025-10-04 11:46:47.416889,2025-10-04 11:46:47.416889,3.0,0,3,0,19.0,3,0,0,0.0
order_001255,user_00419,merchant_0069,2026-02-08,3677,MAD,3,rejected,2025-11-17,basic,Marrakech,suspended,2025-11-17 11:45:03.427010,2025-11-17 11:45:03.427010,Merchant 69,travel,Marrakech,active,2025-09-10 11:46:47.416889,2025-09-10 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001256,user_00420,merchant_0001,2025-12-27,402,MAD,3,approved,2025-11-09,basic,Marrakech,active,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 1,fashion,Marrakech,active,2025-09-27 11:46:47.416889,2025-09-27 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001257,user_00420,merchant_0070,2025-12-23,3461,MAD,3,approved,2025-11-09,basic,Marrakech,active,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 70,electronics,Marrakech,active,2025-10-21 11:46:47.416889,2025-10-21 11:46:47.416889,3.0,1,2,0,9.0,3,0,0,0.0
order_001258,user_00420,merchant_0095,2026-01-22,398,MAD,3,rejected,2025-11-09,basic,Marrakech,active,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 95,electronics,Rabat,active,2025-08-19 11:46:47.416889,2025-08-19 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001259,user_00421,merchant_0081,2025-12-07,2713,MAD,3,approved,2025-11-06,basic,Casablanca,suspended,2025-11-06 11:45:03.427010,2025-11-06 11:45:03.427010,Merchant 81,electronics,Rabat,active,2025-09-02 11:46:47.416889,2025-09-02 11:46:47.416889,3.0,2,1,0,11.0,3,0,0,0.0
order_001260,user_00421,merchant_0105,2026-01-18,2891,MAD,3,rejected,2025-11-06,basic,Casablanca,suspended,2025-11-06 11:45:03.427010,2025-11-06 11:45:03.427010,Merchant 105,travel,Rabat,active,2025-10-14 11:46:47.416889,2025-10-14 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001261,user_00421,merchant_0107,2026-01-25,470,MAD,3,rejected,2025-11-06,basic,Casablanca,suspended,2025-11-06 11:45:03.427010,2025-11-06 11:45:03.427010,Merchant 107,fashion,Casablanca,active,2025-09-19 11:46:47.416889,2025-09-19 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001262,user_00421,merchant_0108,2026-02-03,2267,MAD,3,approved,2025-11-06,basic,Casablanca,suspended,2025-11-06 11:45:03.427010,2025-11-06 11:45:03.427010,Merchant 108,travel,Rabat,active,2025-08-09 11:46:47.416889,2025-08-09 11:46:47.416889,3.0,1,1,1,25.0,2,0,0,0.0
order_001263,user_00422,merchant_0119,2025-10-03,1167,MAD,3,approved,2025-09-26,basic,Marrakech,active,2025-09-26 11:45:03.427010,2025-09-26 11:45:03.427010,Merchant 119,fashion,Rabat,active,2025-09-27 11:46:47.416889,2025-09-27 11:46:47.416889,3.0,1,2,0,18.0,3,0,0,0.0
order_001264,user_00422,merchant_0019,2025-09-27,1174,MAD,3,approved,2025-09-26,basic,Marrakech,active,2025-09-26 11:45:03.427010,2025-09-26 11:45:03.427010,Merchant 19,home,Casablanca,active,2025-08-24 11:46:47.416889,2025-08-24 11:46:47.416889,3.0,2,1,0,14.0,3,0,0,0.0
order_001265,user_00422,merchant_0098,2025-11-15,2554,MAD,3,rejected,2025-09-26,basic,Marrakech,active,2025-09-26 11:45:03.427010,2025-09-26 11:45:03.427010,Merchant 98,electronics,Rabat,active,2025-09-04 11:46:47.416889,2025-09-04 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001266,user_00422,merchant_0026,2025-12-15,1865,MAD,3,rejected,2025-09-26,basic,Marrakech,active,2025-09-26 11:45:03.427010,2025-09-26 11:45:03.427010,Merchant 26,travel,Rabat,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001267,user_00422,merchant_0065,2025-12-24,1086,MAD,3,rejected,2025-09-26,basic,Marrakech,active,2025-09-26 11:45:03.427010,2025-09-26 11:45:03.427010,Merchant 65,fashion,Rabat,active,2025-10-03 11:46:47.416889,2025-10-03 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001268,user_00423,merchant_0009,2026-02-18,3381,MAD,3,rejected,2025-12-15,full,Casablanca,active,2025-12-15 11:45:03.427010,2025-12-15 11:45:03.427010,Merchant 9,travel,Marrakech,blocked,2025-10-12 11:46:47.416889,2025-10-12 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001269,user_00423,merchant_0098,2026-01-27,673,MAD,3,approved,2025-12-15,full,Casablanca,active,2025-12-15 11:45:03.427010,2025-12-15 11:45:03.427010,Merchant 98,electronics,Rabat,active,2025-09-04 11:46:47.416889,2025-09-04 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_001270,user_00423,merchant_0008,2026-02-22,1833,MAD,3,approved,2025-12-15,full,Casablanca,active,2025-12-15 11:45:03.427010,2025-12-15 11:45:03.427010,Merchant 8,fashion,Marrakech,active,2025-11-12 11:46:47.416889,2025-11-12 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001271,user_00423,merchant_0048,2026-02-26,1573,MAD,3,approved,2025-12-15,full,Casablanca,active,2025-12-15 11:45:03.427010,2025-12-15 11:45:03.427010,Merchant 48,fashion,Marrakech,active,2025-09-01 11:46:47.416889,2025-09-01 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001272,user_00424,merchant_0034,2025-11-04,1389,MAD,3,approved,2025-10-15,full,Rabat,active,2025-10-15 11:45:03.427010,2025-10-15 11:45:03.427010,Merchant 34,travel,Casablanca,active,2025-09-30 11:46:47.416889,2025-09-30 11:46:47.416889,3.0,2,1,0,3.0,3,0,0,0.0
order_001273,user_00425,merchant_0039,2025-12-05,1522,MAD,3,rejected,2025-11-13,full,Marrakech,active,2025-11-13 11:45:03.427010,2025-11-13 11:45:03.427010,Merchant 39,home,Rabat,active,2025-11-04 11:46:47.416889,2025-11-04 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001274,user_00425,merchant_0076,2025-12-21,3749,MAD,3,rejected,2025-11-13,full,Marrakech,active,2025-11-13 11:45:03.427010,2025-11-13 11:45:03.427010,Merchant 76,travel,Casablanca,blocked,2025-09-13 11:46:47.416889,2025-09-13 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001275,user_00426,merchant_0120,2025-11-29,3362,MAD,3,approved,2025-11-26,full,Rabat,active,2025-11-26 11:45:03.427010,2025-11-26 11:45:03.427010,Merchant 120,travel,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,3.0,1,2,0,15.0,3,0,0,0.0
order_001276,user_00426,merchant_0078,2025-11-29,2540,MAD,3,rejected,2025-11-26,full,Rabat,active,2025-11-26 11:45:03.427010,2025-11-26 11:45:03.427010,Merchant 78,fashion,Casablanca,active,2025-10-27 11:46:47.416889,2025-10-27 11:46:47.416889,,0,0,0,0.0,0,0,1,1230.44
order_001277,user_00427,merchant_0086,2025-12-11,2432,MAD,3,approved,2025-12-08,basic,Marrakech,active,2025-12-08 11:45:03.427010,2025-12-08 11:45:03.427010,Merchant 86,travel,Rabat,active,2025-07-30 11:46:47.416889,2025-07-30 11:46:47.416889,3.0,1,1,1,24.0,2,0,0,0.0
order_001278,user_00427,merchant_0015,2026-03-06,2981,MAD,3,rejected,2025-12-08,basic,Marrakech,active,2025-12-08 11:45:03.427010,2025-12-08 11:45:03.427010,Merchant 15,electronics,Casablanca,blocked,2025-10-07 11:46:47.416889,2025-10-07 11:46:47.416889,,0,0,0,0.0,0,0,1,0.0
order_001279,user_00428,merchant_0100,2025-12-31,2016,MAD,3,rejected,2025-12-12,basic,Casablanca,suspended,2025-12-12 11:45:03.427010,2025-12-12 11:45:03.427010,Merchant 100,electronics,Marrakech,active,2025-07-22 11:46:47.416889,2025-07-22 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001280,user_00429,merchant_0003,2025-12-19,2160,MAD,3,rejected,2025-12-09,full,Marrakech,active,2025-12-09 11:45:03.427010,2025-12-09 11:45:03.427010,Merchant 3,travel,Casablanca,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001281,user_00430,merchant_0013,2025-12-13,1969,MAD,3,approved,2025-12-07,full,Casablanca,active,2025-12-07 11:45:03.427010,2025-12-07 11:45:03.427010,Merchant 13,fashion,Rabat,active,2025-09-06 11:46:47.416889,2025-09-06 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001282,user_00430,merchant_0005,2026-01-29,2293,MAD,3,approved,2025-12-07,full,Casablanca,active,2025-12-07 11:45:03.427010,2025-12-07 11:45:03.427010,Merchant 5,electronics,Marrakech,active,2025-09-10 11:46:47.416889,2025-09-10 11:46:47.416889,3.0,2,0,1,0.0,1,2,0,0.0
order_001283,user_00431,merchant_0059,2026-02-09,2381,MAD,3,approved,2025-12-16,full,Marrakech,active,2025-12-16 11:45:03.427010,2025-12-16 11:45:03.427010,Merchant 59,fashion,Casablanca,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_001284,user_00431,merchant_0082,2026-01-26,2692,MAD,3,approved,2025-12-16,full,Marrakech,active,2025-12-16 11:45:03.427010,2025-12-16 11:45:03.427010,Merchant 82,electronics,Rabat,active,2025-07-23 11:46:47.416889,2025-07-23 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001285,user_00431,merchant_0063,2026-01-19,2522,MAD,3,approved,2025-12-16,full,Marrakech,active,2025-12-16 11:45:03.427010,2025-12-16 11:45:03.427010,Merchant 63,travel,Marrakech,active,2025-09-04 11:46:47.416889,2025-09-04 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001286,user_00431,merchant_0077,2026-01-04,854,MAD,3,rejected,2025-12-16,full,Marrakech,active,2025-12-16 11:45:03.427010,2025-12-16 11:45:03.427010,Merchant 77,electronics,Casablanca,active,2025-07-30 11:46:47.416889,2025-07-30 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001287,user_00432,merchant_0113,2025-12-21,597,MAD,3,approved,2025-10-23,full,Casablanca,active,2025-10-23 11:45:03.427010,2025-10-23 11:45:03.427010,Merchant 113,travel,Casablanca,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,3.0,2,1,0,18.0,3,0,0,0.0
order_001288,user_00433,merchant_0107,2025-12-31,1393,MAD,3,approved,2025-11-05,full,Rabat,active,2025-11-05 11:45:03.427010,2025-11-05 11:45:03.427010,Merchant 107,fashion,Casablanca,active,2025-09-19 11:46:47.416889,2025-09-19 11:46:47.416889,3.0,2,0,1,0.0,1,1,0,0.0
order_001289,user_00433,merchant_0042,2026-01-17,2869,MAD,3,approved,2025-11-05,full,Rabat,active,2025-11-05 11:45:03.427010,2025-11-05 11:45:03.427010,Merchant 42,home,Rabat,active,2025-10-31 11:46:47.416889,2025-10-31 11:46:47.416889,3.0,2,0,1,0.0,2,1,1,1426.57
order_001290,user_00433,merchant_0016,2026-01-18,3260,MAD,3,approved,2025-11-05,full,Rabat,active,2025-11-05 11:45:03.427010,2025-11-05 11:45:03.427010,Merchant 16,electronics,Rabat,active,2025-10-29 11:46:47.416889,2025-10-29 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_001291,user_00434,merchant_0067,2025-11-23,3395,MAD,3,approved,2025-10-11,basic,Casablanca,active,2025-10-11 11:45:03.427010,2025-10-11 11:45:03.427010,Merchant 67,fashion,Rabat,active,2025-10-16 11:46:47.416889,2025-10-16 11:46:47.416889,3.0,2,1,0,21.0,3,0,0,0.0
order_001292,user_00434,merchant_0069,2025-12-12,2659,MAD,3,rejected,2025-10-11,basic,Casablanca,active,2025-10-11 11:45:03.427010,2025-10-11 11:45:03.427010,Merchant 69,travel,Marrakech,active,2025-09-10 11:46:47.416889,2025-09-10 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001293,user_00434,merchant_0004,2026-01-04,2573,MAD,3,rejected,2025-10-11,basic,Casablanca,active,2025-10-11 11:45:03.427010,2025-10-11 11:45:03.427010,Merchant 4,travel,Marrakech,blocked,2025-07-22 11:46:47.416889,2025-07-22 11:46:47.416889,,0,0,0,0.0,0,0,1,1004.02
order_001294,user_00435,merchant_0068,2025-10-10,1726,MAD,3,rejected,2025-09-18,basic,Rabat,active,2025-09-18 11:45:03.427010,2025-09-18 11:45:03.427010,Merchant 68,fashion,Rabat,active,2025-10-18 11:46:47.416889,2025-10-18 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001295,user_00435,merchant_0116,2025-10-03,1857,MAD,3,rejected,2025-09-18,basic,Rabat,active,2025-09-18 11:45:03.427010,2025-09-18 11:45:03.427010,Merchant 116,travel,Marrakech,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001296,user_00436,merchant_0023,2025-11-14,2847,MAD,3,approved,2025-11-03,full,Marrakech,active,2025-11-03 11:45:03.427010,2025-11-03 11:45:03.427010,Merchant 23,electronics,Rabat,active,2025-08-01 11:46:47.416889,2025-08-01 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_001297,user_00436,merchant_0024,2026-01-18,1915,MAD,3,approved,2025-11-03,full,Marrakech,active,2025-11-03 11:45:03.427010,2025-11-03 11:45:03.427010,Merchant 24,electronics,Rabat,active,2025-10-22 11:46:47.416889,2025-10-22 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001298,user_00436,merchant_0007,2025-12-21,1418,MAD,3,approved,2025-11-03,full,Marrakech,active,2025-11-03 11:45:03.427010,2025-11-03 11:45:03.427010,Merchant 7,home,Casablanca,active,2025-10-09 11:46:47.416889,2025-10-09 11:46:47.416889,3.0,1,1,1,24.0,2,0,0,0.0
order_001299,user_00437,merchant_0104,2025-11-21,576,MAD,3,approved,2025-10-10,full,Marrakech,active,2025-10-10 11:45:03.427010,2025-10-10 11:45:03.427010,Merchant 104,electronics,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,3.0,1,1,1,17.0,2,1,0,0.0
order_001300,user_00437,merchant_0023,2025-11-12,1533,MAD,3,approved,2025-10-10,full,Marrakech,active,2025-10-10 11:45:03.427010,2025-10-10 11:45:03.427010,Merchant 23,electronics,Rabat,active,2025-08-01 11:46:47.416889,2025-08-01 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_001301,user_00437,merchant_0072,2025-11-19,2043,MAD,3,approved,2025-10-10,full,Marrakech,active,2025-10-10 11:45:03.427010,2025-10-10 11:45:03.427010,Merchant 72,fashion,Marrakech,active,2025-10-14 11:46:47.416889,2025-10-14 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_001302,user_00437,merchant_0115,2026-01-07,3256,MAD,3,approved,2025-10-10,full,Marrakech,active,2025-10-10 11:45:03.427010,2025-10-10 11:45:03.427010,Merchant 115,home,Casablanca,active,2025-08-09 11:46:47.416889,2025-08-09 11:46:47.416889,3.0,1,2,0,15.0,3,0,1,1134.61
order_001303,user_00437,merchant_0019,2025-12-25,1644,MAD,3,rejected,2025-10-10,full,Marrakech,active,2025-10-10 11:45:03.427010,2025-10-10 11:45:03.427010,Merchant 19,home,Casablanca,active,2025-08-24 11:46:47.416889,2025-08-24 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001304,user_00438,merchant_0062,2025-12-08,3130,MAD,3,approved,2025-10-26,full,Rabat,suspended,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 62,electronics,Rabat,active,2025-07-25 11:46:47.416889,2025-07-25 11:46:47.416889,3.0,3,0,0,0.0,2,1,1,0.0
order_001305,user_00438,merchant_0021,2025-12-09,3127,MAD,3,rejected,2025-10-26,full,Rabat,suspended,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 21,travel,Marrakech,active,2025-10-26 11:46:47.416889,2025-10-26 11:46:47.416889,,0,0,0,0.0,0,0,1,0.0
order_001306,user_00438,merchant_0032,2026-01-14,334,MAD,3,rejected,2025-10-26,full,Rabat,suspended,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 32,electronics,Rabat,active,2025-10-06 11:46:47.416889,2025-10-06 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001307,user_00438,merchant_0026,2025-12-29,2499,MAD,3,approved,2025-10-26,full,Rabat,suspended,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 26,travel,Rabat,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,3.0,1,2,0,24.0,3,0,1,1935.41
order_001308,user_00439,merchant_0033,2025-10-04,1676,MAD,3,rejected,2025-09-29,full,Casablanca,active,2025-09-29 11:45:03.427010,2025-09-29 11:45:03.427010,Merchant 33,travel,Rabat,active,2025-07-19 11:46:47.416889,2025-07-19 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001309,user_00440,merchant_0036,2025-10-08,2733,MAD,3,rejected,2025-10-07,full,Marrakech,active,2025-10-07 11:45:03.427010,2025-10-07 11:45:03.427010,Merchant 36,electronics,Casablanca,closed,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,,0,0,0,0.0,0,0,1,0.0
order_001310,user_00440,merchant_0092,2025-10-28,537,MAD,3,rejected,2025-10-07,full,Marrakech,active,2025-10-07 11:45:03.427010,2025-10-07 11:45:03.427010,Merchant 92,electronics,Marrakech,closed,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001311,user_00440,merchant_0038,2025-11-04,3826,MAD,3,rejected,2025-10-07,full,Marrakech,active,2025-10-07 11:45:03.427010,2025-10-07 11:45:03.427010,Merchant 38,travel,Marrakech,closed,2025-08-17 11:46:47.416889,2025-08-17 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001312,user_00440,merchant_0092,2025-10-26,636,MAD,3,rejected,2025-10-07,full,Marrakech,active,2025-10-07 11:45:03.427010,2025-10-07 11:45:03.427010,Merchant 92,electronics,Marrakech,closed,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001313,user_00441,merchant_0020,2025-12-30,2536,MAD,3,rejected,2025-11-24,full,Rabat,active,2025-11-24 11:45:03.427010,2025-11-24 11:45:03.427010,Merchant 20,electronics,Casablanca,active,2025-09-23 11:46:47.416889,2025-09-23 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001314,user_00441,merchant_0117,2026-02-02,2097,MAD,3,rejected,2025-11-24,full,Rabat,active,2025-11-24 11:45:03.427010,2025-11-24 11:45:03.427010,Merchant 117,home,Casablanca,closed,2025-10-01 11:46:47.416889,2025-10-01 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001315,user_00442,merchant_0013,2026-01-09,1915,MAD,3,approved,2025-11-25,full,Marrakech,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 13,fashion,Rabat,active,2025-09-06 11:46:47.416889,2025-09-06 11:46:47.416889,3.0,2,1,0,19.0,2,1,0,0.0
order_001316,user_00442,merchant_0017,2026-01-06,2483,MAD,3,approved,2025-11-25,full,Marrakech,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 17,home,Casablanca,active,2025-11-01 11:46:47.416889,2025-11-01 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001317,user_00443,merchant_0049,2026-01-01,2762,MAD,3,rejected,2025-11-05,full,Casablanca,active,2025-11-05 11:45:03.427010,2025-11-05 11:45:03.427010,Merchant 49,home,Casablanca,active,2025-11-12 11:46:47.416889,2025-11-12 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001318,user_00443,merchant_0077,2025-12-25,1782,MAD,3,approved,2025-11-05,full,Casablanca,active,2025-11-05 11:45:03.427010,2025-11-05 11:45:03.427010,Merchant 77,electronics,Casablanca,active,2025-07-30 11:46:47.416889,2025-07-30 11:46:47.416889,3.0,2,1,0,18.0,3,0,0,0.0
order_001319,user_00444,merchant_0060,2025-12-09,2397,MAD,3,rejected,2025-10-30,full,Rabat,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 60,fashion,Rabat,closed,2025-07-27 11:46:47.416889,2025-07-27 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001320,user_00444,merchant_0027,2025-12-08,3402,MAD,3,approved,2025-10-30,full,Rabat,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 27,electronics,Casablanca,active,2025-10-12 11:46:47.416889,2025-10-12 11:46:47.416889,3.0,2,1,0,13.0,3,0,0,0.0
order_001321,user_00444,merchant_0069,2026-01-23,3383,MAD,3,approved,2025-10-30,full,Rabat,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 69,travel,Marrakech,active,2025-09-10 11:46:47.416889,2025-09-10 11:46:47.416889,3.0,2,1,0,23.0,3,0,0,0.0
order_001322,user_00444,merchant_0014,2026-01-05,3781,MAD,3,approved,2025-10-30,full,Rabat,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 14,electronics,Marrakech,active,2025-07-23 11:46:47.416889,2025-07-23 11:46:47.416889,3.0,1,2,0,19.0,3,0,0,0.0
order_001323,user_00444,merchant_0043,2025-11-27,1922,MAD,3,approved,2025-10-30,full,Rabat,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 43,travel,Casablanca,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_001324,user_00445,merchant_0059,2025-12-23,2617,MAD,3,approved,2025-12-07,full,Rabat,active,2025-12-07 11:45:03.427010,2025-12-07 11:45:03.427010,Merchant 59,fashion,Casablanca,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,3.0,2,1,0,6.0,2,1,0,0.0
order_001325,user_00445,merchant_0007,2026-01-11,2379,MAD,3,approved,2025-12-07,full,Rabat,active,2025-12-07 11:45:03.427010,2025-12-07 11:45:03.427010,Merchant 7,home,Casablanca,active,2025-10-09 11:46:47.416889,2025-10-09 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001326,user_00445,merchant_0062,2025-12-18,2319,MAD,3,approved,2025-12-07,full,Rabat,active,2025-12-07 11:45:03.427010,2025-12-07 11:45:03.427010,Merchant 62,electronics,Rabat,active,2025-07-25 11:46:47.416889,2025-07-25 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_001327,user_00445,merchant_0001,2026-01-16,573,MAD,3,approved,2025-12-07,full,Rabat,active,2025-12-07 11:45:03.427010,2025-12-07 11:45:03.427010,Merchant 1,fashion,Marrakech,active,2025-09-27 11:46:47.416889,2025-09-27 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001328,user_00445,merchant_0106,2026-02-09,801,MAD,3,approved,2025-12-07,full,Rabat,active,2025-12-07 11:45:03.427010,2025-12-07 11:45:03.427010,Merchant 106,fashion,Rabat,active,2025-10-20 11:46:47.416889,2025-10-20 11:46:47.416889,3.0,2,1,0,16.0,3,0,0,0.0
order_001329,user_00446,merchant_0040,2026-02-10,1361,MAD,3,rejected,2025-12-05,basic,Rabat,suspended,2025-12-05 11:45:03.427010,2025-12-05 11:45:03.427010,Merchant 40,electronics,Casablanca,active,2025-08-25 11:46:47.416889,2025-08-25 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_001330,user_00446,merchant_0068,2026-01-19,2233,MAD,3,approved,2025-12-05,basic,Rabat,suspended,2025-12-05 11:45:03.427010,2025-12-05 11:45:03.427010,Merchant 68,fashion,Rabat,active,2025-10-18 11:46:47.416889,2025-10-18 11:46:47.416889,3.0,2,1,0,20.0,2,1,0,0.0
order_001331,user_00446,merchant_0102,2026-02-03,1947,MAD,3,approved,2025-12-05,basic,Rabat,suspended,2025-12-05 11:45:03.427010,2025-12-05 11:45:03.427010,Merchant 102,electronics,Casablanca,active,2025-09-15 11:46:47.416889,2025-09-15 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_001332,user_00446,merchant_0035,2026-02-03,954,MAD,3,approved,2025-12-05,basic,Rabat,suspended,2025-12-05 11:45:03.427010,2025-12-05 11:45:03.427010,Merchant 35,electronics,Casablanca,active,2025-11-06 11:46:47.416889,2025-11-06 11:46:47.416889,3.0,2,0,1,0.0,2,0,0,0.0
