installment_id,order_id,user_id,merchant_id,installment_number,anchor_date,due_date,status,account_age_days,kyc_level_num,account_status_num,user_trust_score,user_city,late_payment_rate_90d,avg_late_days_90d,max_late_days_90d,on_time_payment_rate_90d,num_active_plans,repayment_severity_score,load_pressure_score,total_orders_30d,avg_order_amount_30d,max_order_amount_30d,sum_order_amount_30d,spend_pressure_score,currency,dispute_count_90d,refund_count_90d,context_friction_score,checkout_start_30d,checkout_success_30d,checkout_abandon_30d,checkout_abandon_rate_30d,checkout_friction_score,merchant_status_num,merchant_dispute_rate_90d,merchant_refund_rate_90d,merchant_risk_score,category,city_merchant,model_id,model_name,proba_late_30d,risk_threshold,is_risky_late,margin_vs_threshold
inst_0002004,order_001135,user_00380,merchant_0005,3,2026-01-17,2026-03-07,unpaid,49.0,2,-1,0.5,Marrakech,1.0,11.0,11.0,0.0,2,4.0394346548516005,1.0986122886681098,1,1419.0,1419.0,1419.0,4.632306162581162,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0625,0.0,0.125,electronics,Marrakech,uc1_late_payment_risk,LogReg,0.2147110762632684,0.48999999999999994,0,-0.27528892373673153
inst_0002030,order_001151,user_00384,merchant_0044,2,2026-01-17,2026-01-21,unpaid,101.0,2,1,2.5,Rabat,0.25,15.0,15.0,0.75,9,2.515812105567847,2.302585092994046,1,1921.0,1921.0,1921.0,4.813931825942121,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.1111111111111111,0.0555555555555555,0.2777777777777778,travel,Rabat,uc1_late_payment_risk,LogReg,0.24186738950419862,0.48999999999999994,0,-0.24813261049580132
inst_0002037,order_001153,user_00385,merchant_0048,3,2026-01-17,2026-02-12,unpaid,95.0,2,-1,0.5,Casablanca,0.0,0.0,0.0,1.0,4,0.0,1.6094379124341005,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0526315789473684,0.0526315789473684,0.1578947368421052,fashion,Marrakech,uc1_late_payment_risk,LogReg,0.28598256654193827,0.48999999999999994,0,-0.20401743345806167
inst_0002061,order_001175,user_00391,merchant_0087,3,2026-01-17,2026-03-11,unpaid,93.0,2,1,2.5,Casablanca,0.25,5.0,5.0,0.75,5,1.8292316284596384,1.791759469228055,2,1037.0,1133.0,2074.0,4.659548806039862,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.0625,0.0,0.125,fashion,Casablanca,uc1_late_payment_risk,LogReg,0.17207912586888954,0.48999999999999994,0,-0.31792087413111036
inst_0002095,order_001191,user_00396,merchant_0032,1,2026-01-17,2026-02-26,unpaid,71.0,2,1,2.5,Casablanca,1.0,12.0,12.0,0.0,15,4.095464550223076,2.772588722239781,1,3141.0,3141.0,3141.0,5.108827763513318,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0666666666666666,0.0666666666666666,0.2,electronics,Rabat,uc1_late_payment_risk,LogReg,0.1466933209358134,0.48999999999999994,0,-0.34330667906418655
inst_0002101,order_001195,user_00398,merchant_0085,1,2026-01-17,2026-04-06,unpaid,32.0,2,1,2.5,Marrakech,,,,,12,0.8,2.5649493574615367,1,3996.0,3996.0,3996.0,5.253238487450772,MAD,1,0,1.0,1,1,0,0.0,0.0,1,0.0,0.0666666666666666,0.0666666666666666,fashion,Marrakech,uc1_late_payment_risk,LogReg,0.27238011143451163,0.48999999999999994,0,-0.2176198885654883
inst_0002105,order_001196,user_00398,merchant_0034,2,2026-01-17,2026-04-19,unpaid,32.0,2,1,2.5,Marrakech,,,,,12,0.8,2.5649493574615367,1,3996.0,3996.0,3996.0,5.253238487450772,MAD,1,0,1.0,1,1,0,0.0,0.0,1,0.05,0.0,0.1,travel,Casablanca,uc1_late_payment_risk,LogReg,0.3025551406830574,0.48999999999999994,0,-0.18744485931694255
inst_0002129,order_001205,user_00400,merchant_0007,2,2026-01-17,2026-02-07,unpaid,114.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,9,0.0,2.302585092994046,1,2978.0,2978.0,2978.0,5.076864643851947,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,home,Casablanca,uc1_late_payment_risk,LogReg,0.2097748524601734,0.48999999999999994,0,-0.2802251475398265
inst_0002147,order_001212,user_00403,merchant_0111,2,2026-01-17,2026-02-03,unpaid,93.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,4,0.0,1.6094379124341005,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1,0.05,0.25,travel,Rabat,uc1_late_payment_risk,LogReg,0.40713114209109846,0.48999999999999994,0,-0.08286885790890147
inst_0002153,order_001217,user_00407,merchant_0007,2,2026-01-17,2026-03-18,unpaid,83.0,2,1,2.5,Marrakech,1.0,16.0,16.0,0.0,9,4.283249340839351,2.302585092994046,1,531.0,531.0,531.0,4.043244965828965,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,home,Casablanca,uc1_late_payment_risk,LogReg,0.09483202758624201,0.48999999999999994,0,-0.3951679724137579
inst_0002154,order_001217,user_00407,merchant_0007,3,2026-01-17,2026-04-17,unpaid,83.0,2,1,2.5,Marrakech,1.0,16.0,16.0,0.0,9,4.283249340839351,2.302585092994046,1,531.0,531.0,531.0,4.043244965828965,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,home,Casablanca,uc1_late_payment_risk,LogReg,0.09483202758624201,0.48999999999999994,0,-0.3951679724137579
inst_0002155,order_001218,user_00407,merchant_0068,1,2026-01-17,2026-01-27,unpaid,83.0,2,1,2.5,Marrakech,1.0,16.0,16.0,0.0,9,4.283249340839351,2.302585092994046,1,531.0,531.0,531.0,4.043244965828965,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0666666666666666,0.0,0.1333333333333333,fashion,Rabat,uc1_late_payment_risk,LogReg,0.1276202503800456,0.48999999999999994,0,-0.36237974961995434
inst_0002163,order_001220,user_00408,merchant_0056,3,2026-01-17,2026-03-13,unpaid,49.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0454545454545454,0.0,0.0909090909090909,home,Marrakech,uc1_late_payment_risk,LogReg,0.21072050390737987,0.48999999999999994,0,-0.27927949609262004
inst_0002172,order_001226,user_00411,merchant_0057,3,2026-01-17,2026-05-08,unpaid,58.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,11,0.0,2.4849066497880004,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,travel,Casablanca,uc1_late_payment_risk,LogReg,0.17603988507976284,0.48999999999999994,0,-0.3139601149202371
inst_0002181,order_001232,user_00412,merchant_0010,3,2026-01-17,2026-02-18,unpaid,120.0,1,-1,0.0,Casablanca,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,travel,Casablanca,uc1_late_payment_risk,LogReg,0.6469822771364132,0.48999999999999994,1,0.15698227713641327
inst_0002187,order_001234,user_00414,merchant_0052,3,2026-01-17,2026-02-10,unpaid,92.0,1,1,2.0,Marrakech,0.4,12.5,13.0,0.6,4,2.749156308645244,1.6094379124341005,1,3915.0,3915.0,3915.0,5.2409544744142185,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Marrakech,uc1_late_payment_risk,LogReg,0.6877741340524682,0.48999999999999994,1,0.1977741340524683
inst_0002204,order_001245,user_00416,merchant_0028,2,2026-01-17,2026-04-03,unpaid,70.0,2,1,2.5,Rabat,1.0,17.0,17.0,0.0,6,4.323260230527315,1.9459101490553128,1,890.0,890.0,890.0,4.352665528706464,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0555555555555555,0.0555555555555555,0.1666666666666666,home,Casablanca,uc1_late_payment_risk,LogReg,0.16802531486804323,0.48999999999999994,0,-0.3219746851319567
inst_0002228,order_001262,user_00421,merchant_0108,2,2026-01-17,2026-04-04,unpaid,72.0,1,-1,0.0,Casablanca,1.0,11.0,11.0,0.0,5,4.0394346548516005,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,travel,Rabat,uc1_late_payment_risk,LogReg,0.5859519118300697,0.48999999999999994,1,0.09595191183006974
inst_0002236,order_001269,user_00423,merchant_0098,1,2026-01-17,2026-02-26,unpaid,33.0,2,1,2.5,Casablanca,,,,,9,0.8,2.302585092994046,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Rabat,uc1_late_payment_risk,LogReg,0.19220165132293074,0.48999999999999994,0,-0.2977983486770692
inst_0002258,order_001282,user_00430,merchant_0005,2,2026-01-17,2026-03-30,unpaid,41.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0625,0.0,0.125,electronics,Marrakech,uc1_late_payment_risk,LogReg,0.23008459243990967,0.48999999999999994,0,-0.25991540756009024
inst_0002272,order_001288,user_00433,merchant_0107,1,2026-01-17,2026-01-30,unpaid,73.0,2,1,2.5,Rabat,,,,,9,0.8,2.302585092994046,1,1393.0,1393.0,1393.0,4.62121842701626,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.05,0.05,0.15,fashion,Casablanca,uc1_late_payment_risk,LogReg,0.15248164195261582,0.48999999999999994,0,-0.3375183580473841
inst_0002277,order_001289,user_00433,merchant_0042,3,2026-01-17,2026-04-17,unpaid,73.0,2,1,2.5,Rabat,,,,,9,0.8,2.302585092994046,1,1393.0,1393.0,1393.0,4.62121842701626,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0526315789473684,0.0526315789473684,0.1578947368421052,home,Rabat,uc1_late_payment_risk,LogReg,0.1330957148681379,0.48999999999999994,0,-0.356904285131862
inst_0002279,order_001290,user_00433,merchant_0016,2,2026-01-17,2026-03-19,unpaid,73.0,2,1,2.5,Rabat,,,,,9,0.8,2.302585092994046,1,1393.0,1393.0,1393.0,4.62121842701626,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0714285714285714,0.0,0.1428571428571428,electronics,Rabat,uc1_late_payment_risk,LogReg,0.14479208476785602,0.48999999999999994,0,-0.3452079152321439
inst_0002290,order_001298,user_00436,merchant_0007,1,2026-01-17,2026-01-20,unpaid,75.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,8,0.0,2.19722457733622,1,1418.0,1418.0,1418.0,4.631883478520003,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,1,0.0,0.0,0.0,home,Casablanca,uc1_late_payment_risk,LogReg,0.1350135359751656,0.48999999999999994,0,-0.35498646402483436
inst_0002338,order_001326,user_00445,merchant_0062,1,2026-01-17,2026-01-17,unpaid,41.0,2,1,2.5,Rabat,,,,,15,0.8,2.772588722239781,4,1972.0,2617.0,7888.0,5.365874732855547,MAD,0,0,0.0,4,4,0,0.0,0.0,1,0.0384615384615384,0.0,0.0769230769230769,electronics,Rabat,uc1_late_payment_risk,LogReg,0.051576436456152015,0.48999999999999994,0,-0.4384235635438479
inst_0002355,order_001332,user_00446,merchant_0035,3,2026-01-17,2026-05-04,unpaid,43.0,1,-1,0.0,Rabat,0.0,0.0,0.0,1.0,11,0.0,2.4849066497880004,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.2812783290897207,0.48999999999999994,0,-0.2087216709102792
inst_0002370,order_001337,user_00448,merchant_0057,3,2026-01-17,2026-02-04,unpaid,82.0,2,-1,0.5,Casablanca,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,1,1529.0,1529.0,1529.0,4.677072680855867,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,1,0.0,0.0,0.0,travel,Casablanca,uc1_late_payment_risk,LogReg,0.305526250523524,0.48999999999999994,0,-0.18447374947647593
inst_0002372,order_001341,user_00449,merchant_0108,2,2026-01-17,2026-02-24,unpaid,38.0,1,1,2.0,Marrakech,,,,,11,0.8,2.4849066497880004,2,3093.0,3256.0,6186.0,5.2925819986329845,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,1,0.0,0.0,0.0,travel,Rabat,uc1_late_payment_risk,LogReg,0.4530405917161533,0.48999999999999994,0,-0.03695940828384664
inst_0002375,order_001342,user_00449,merchant_0090,2,2026-01-17,2026-03-18,unpaid,38.0,1,1,2.0,Marrakech,,,,,11,0.8,2.4849066497880004,2,3093.0,3256.0,6186.0,5.2925819986329845,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,1,0.0625,0.0,0.125,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.3864736805758781,0.48999999999999994,0,-0.10352631942412183
inst_0002381,order_001345,user_00449,merchant_0046,2,2026-01-17,2026-02-18,unpaid,38.0,1,1,2.0,Marrakech,,,,,11,0.8,2.4849066497880004,2,3093.0,3256.0,6186.0,5.2925819986329845,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,1,0.0,0.0,0.0,fashion,Casablanca,uc1_late_payment_risk,LogReg,0.4168583958341956,0.48999999999999994,0,-0.07314160416580434
inst_0002421,order_001365,user_00456,merchant_0046,3,2026-01-17,2026-02-10,unpaid,76.0,2,1,2.5,Casablanca,0.2,12.0,12.0,0.8,7,2.255464550223076,2.079441541679836,1,1383.0,1383.0,1383.0,4.616898753930546,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Casablanca,uc1_late_payment_risk,LogReg,0.1901855279381427,0.48999999999999994,0,-0.29981447206185724
inst_0002427,order_001367,user_00457,merchant_0087,3,2026-01-17,2026-04-05,unpaid,49.0,1,1,2.0,Rabat,0.0,0.0,0.0,1.0,8,0.0,2.19722457733622,3,1919.0,3440.0,5757.0,5.440628187926444,MAD,1,0,1.0,3,2,1,0.3333333333333333,1.359813847226612,1,0.0625,0.0,0.125,fashion,Casablanca,uc1_late_payment_risk,LogReg,0.5275061351661389,0.48999999999999994,1,0.03750613516613893
inst_0002429,order_001369,user_00457,merchant_0020,2,2026-01-17,2026-01-29,unpaid,49.0,1,1,2.0,Rabat,0.0,0.0,0.0,1.0,8,0.0,2.19722457733622,3,1919.0,3440.0,5757.0,5.440628187926444,MAD,1,0,1.0,3,2,1,0.3333333333333333,1.359813847226612,1,0.0384615384615384,0.0,0.0769230769230769,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.502787985788275,0.48999999999999994,1,0.012787985788275058
inst_0002465,order_001384,user_00461,merchant_0008,2,2026-01-17,2026-03-21,unpaid,33.0,2,1,2.5,Rabat,,,,,6,0.8,1.9459101490553128,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1111111111111111,0.1111111111111111,0.3333333333333333,fashion,Marrakech,uc1_late_payment_risk,LogReg,0.2624171170656244,0.48999999999999994,0,-0.22758288293437556
inst_0002471,order_001389,user_00463,merchant_0106,2,2026-01-17,2026-03-29,unpaid,57.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0588235294117647,0.0,0.1176470588235294,fashion,Rabat,uc1_late_payment_risk,LogReg,0.31412562630000945,0.48999999999999994,0,-0.17587437369999048
inst_0002474,order_001390,user_00463,merchant_0041,2,2026-01-17,2026-01-24,unpaid,57.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.27562044388493373,0.48999999999999994,0,-0.2143795561150662
inst_0002494,order_001402,user_00466,merchant_0091,1,2026-01-17,2026-02-08,unpaid,56.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,8,0.0,2.19722457733622,2,2337.5,3940.0,4675.0,5.406958781784247,MAD,1,1,1.5,2,2,0,0.0,0.0,1,0.0714285714285714,0.0714285714285714,0.2142857142857142,travel,Casablanca,uc1_late_payment_risk,LogReg,0.25991408746929584,0.48999999999999994,0,-0.2300859125307041
inst_0002500,order_001407,user_00468,merchant_0050,1,2026-01-17,2026-02-23,unpaid,69.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,14,0.0,2.70805020110221,1,3580.0,3580.0,3580.0,5.187297294223038,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.1333333333333333,0.0666666666666666,0.3333333333333333,home,Casablanca,uc1_late_payment_risk,LogReg,0.12972517065893305,0.48999999999999994,0,-0.3602748293410669
inst_0002571,order_001439,user_00478,merchant_0111,3,2026-01-17,2026-04-02,unpaid,74.0,2,1,2.5,Marrakech,,,,,6,0.8,1.9459101490553128,2,1538.0,1608.0,3076.0,4.869465803662674,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.1,0.05,0.25,travel,Rabat,uc1_late_payment_risk,LogReg,0.2002441227165828,0.48999999999999994,0,-0.2897558772834171
inst_0002580,order_001448,user_00480,merchant_0026,3,2026-01-17,2026-04-28,unpaid,63.0,2,1,2.5,Casablanca,,,,,9,0.8,2.302585092994046,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.125,0.0,0.25,travel,Rabat,uc1_late_payment_risk,LogReg,0.22650849562378622,0.48999999999999994,0,-0.2634915043762137
inst_0002589,order_001458,user_00483,merchant_0109,3,2026-01-17,2026-03-23,unpaid,81.0,1,-1,0.0,Marrakech,,,,,3,0.8,1.3862943611198906,2,2708.0,3869.0,5416.0,5.39605078708154,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,1,0.0,0.0,0.0,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.6531243301187634,0.48999999999999994,1,0.16312433011876343
inst_0002643,order_001491,user_00497,merchant_0021,3,2026-01-17,2026-03-14,unpaid,68.0,1,1,2.0,Rabat,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1,0.1,0.3,travel,Marrakech,uc1_late_payment_risk,LogReg,0.6220153476428967,0.48999999999999994,1,0.13201534764289674
inst_0002649,order_001498,user_00499,merchant_0072,3,2026-01-17,2026-03-19,unpaid,89.0,2,1,2.5,Casablanca,,,,,5,0.8,1.791759469228055,2,1042.0,1213.0,2084.0,4.700450498438911,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.0952380952380952,0.0476190476190476,0.238095238095238,fashion,Marrakech,uc1_late_payment_risk,LogReg,0.14646676563056807,0.48999999999999994,0,-0.34353323436943184
inst_0002657,order_001505,user_00503,merchant_0114,2,2026-01-17,2026-02-14,unpaid,53.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,1,1228.0,1228.0,1228.0,4.545632537963599,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,1,0.1666666666666666,0.1666666666666666,0.5,travel,Rabat,uc1_late_payment_risk,LogReg,0.24712060176827738,0.48999999999999994,0,-0.24287939823172255
inst_0002680,order_001514,user_00508,merchant_0100,1,2026-01-17,2026-03-06,unpaid,45.0,2,1,2.5,Marrakech,,,,,6,0.8,1.9459101490553128,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0526315789473684,0.0526315789473684,0.1578947368421052,electronics,Marrakech,uc1_late_payment_risk,LogReg,0.22800566221872645,0.48999999999999994,0,-0.26199433778127346
inst_0002685,order_001515,user_00508,merchant_0120,3,2026-01-17,2026-04-20,unpaid,45.0,2,1,2.5,Marrakech,,,,,6,0.8,1.9459101490553128,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1333333333333333,0.0,0.2666666666666666,travel,Marrakech,uc1_late_payment_risk,LogReg,0.2430639298678753,0.48999999999999994,0,-0.24693607013212462
inst_0002700,order_001526,user_00511,merchant_0120,3,2026-01-17,2026-05-17,unpaid,34.0,2,1,2.5,Rabat,,,,,12,0.8,2.5649493574615367,2,2678.5,2956.0,5357.0,5.234603227378731,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,1,0.1333333333333333,0.0,0.2666666666666666,travel,Marrakech,uc1_late_payment_risk,LogReg,0.15289100302564276,0.48999999999999994,0,-0.33710899697435714
inst_0002709,order_001530,user_00513,merchant_0002,3,2026-01-17,2026-01-27,unpaid,121.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,4,0.0,1.6094379124341005,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,travel,Casablanca,uc1_late_payment_risk,LogReg,0.4009521874641404,0.48999999999999994,0,-0.08904781253585953
inst_0002728,order_001541,user_00517,merchant_0093,1,2026-01-17,2026-02-26,unpaid,78.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,4,0.0,1.6094379124341005,1,2083.0,2083.0,2083.0,4.862485513947933,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,1,0.0714285714285714,0.0,0.1428571428571428,home,Rabat,uc1_late_payment_risk,LogReg,0.2940912643829401,0.48999999999999994,0,-0.19590873561705985
inst_0002736,order_001545,user_00518,merchant_0082,3,2026-01-17,2026-06-01,unpaid,34.0,2,1,2.5,Marrakech,,,,,3,0.8,1.3862943611198906,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0476190476190476,0.0,0.0952380952380952,electronics,Rabat,uc1_late_payment_risk,LogReg,0.34095470731618904,0.48999999999999994,0,-0.1490452926838109
inst_0002740,order_001548,user_00520,merchant_0042,1,2026-01-17,2026-02-02,unpaid,90.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,4,0.0,1.6094379124341005,1,3349.0,3349.0,3349.0,5.147288247115445,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0526315789473684,0.0526315789473684,0.1578947368421052,home,Rabat,uc1_late_payment_risk,LogReg,0.4119791906570041,0.48999999999999994,0,-0.07802080934299582
inst_0002747,order_001550,user_00521,merchant_0107,2,2026-01-17,2026-02-26,unpaid,56.0,2,1,2.5,Marrakech,,,,,3,0.8,1.3862943611198906,1,665.0,665.0,665.0,4.178032674548211,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.05,0.05,0.15,fashion,Casablanca,uc1_late_payment_risk,LogReg,0.1985562615009712,0.48999999999999994,0,-0.2914437384990287
inst_0002792,order_001583,user_00531,merchant_0084,2,2026-01-17,2026-03-09,unpaid,83.0,1,-1,0.0,Rabat,,,,,3,0.8,1.3862943611198906,3,2131.333333333333,3586.0,6394.0,5.4655606309673255,MAD,0,0,0.0,3,3,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Rabat,uc1_late_payment_risk,LogReg,0.5361063026061353,0.48999999999999994,1,0.04610630260613541
inst_0002816,order_001600,user_00536,merchant_0098,2,2026-01-17,2026-02-01,unpaid,101.0,2,1,2.5,Marrakech,0.2,11.0,11.0,0.8,4,2.1994346548516006,1.6094379124341005,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Rabat,uc1_late_payment_risk,LogReg,0.3874545296331637,0.48999999999999994,0,-0.10254547036683626
inst_0002852,order_001625,user_00543,merchant_0011,2,2026-01-17,2026-02-26,unpaid,90.0,1,1,2.0,Casablanca,0.5,25.0,25.0,0.5,6,3.430667576615037,1.9459101490553128,2,2454.0,3347.0,4908.0,5.309115974432864,MAD,2,2,3.0,2,0,2,1.0,3.09861228866811,1,0.05,0.05,0.15,home,Casablanca,uc1_late_payment_risk,LogReg,0.6153903013099883,0.48999999999999994,1,0.12539030130998835
inst_0002858,order_001628,user_00544,merchant_0114,2,2026-01-17,2026-01-28,unpaid,83.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1666666666666666,0.1666666666666666,0.5,travel,Rabat,uc1_late_payment_risk,LogReg,0.3116350763126467,0.48999999999999994,0,-0.17836492368735324
inst_0002874,order_001635,user_00546,merchant_0028,3,2026-01-17,2026-03-05,unpaid,106.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,4,0.0,1.6094379124341005,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,1,0.0555555555555555,0.0555555555555555,0.1666666666666666,home,Casablanca,uc1_late_payment_risk,LogReg,0.3386734599343302,0.48999999999999994,0,-0.15132654006566976
inst_0002901,order_001646,user_00550,merchant_0119,3,2026-01-17,2026-03-21,unpaid,32.0,2,1,2.5,Rabat,,,,,9,0.8,2.302585092994046,2,1574.0,2812.0,3148.0,5.204649000561158,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Rabat,uc1_late_payment_risk,LogReg,0.16422705402235696,0.48999999999999994,0,-0.32577294597764295
inst_0002921,order_001668,user_00559,merchant_0045,2,2026-01-17,2026-04-22,unpaid,38.0,1,1,2.0,Marrakech,,,,,6,0.8,1.9459101490553128,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,travel,Casablanca,uc1_late_payment_risk,LogReg,0.504268979009836,0.48999999999999994,1,0.014268979009836091
inst_0002951,order_001683,user_00564,merchant_0053,2,2026-01-17,2026-01-23,unpaid,106.0,2,1,2.5,Casablanca,0.5,18.0,18.0,0.5,4,3.211107285416508,1.6094379124341005,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1428571428571428,0.0952380952380952,0.3809523809523809,travel,Marrakech,uc1_late_payment_risk,LogReg,0.3855407827593354,0.48999999999999994,0,-0.10445921724066454
inst_0002961,order_001690,user_00567,merchant_0006,3,2026-01-17,2026-03-13,unpaid,40.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,1,1,1.5,0,0,0,0.0,0.0,1,0.04,0.04,0.12,home,Rabat,uc1_late_payment_risk,LogReg,0.36266212487754085,0.48999999999999994,0,-0.1273378751224591
inst_0002971,order_001700,user_00572,merchant_0006,1,2026-01-17,2026-03-14,unpaid,57.0,1,1,2.0,Rabat,,,,,9,0.8,2.302585092994046,1,2388.0,2388.0,2388.0,4.944436960619464,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,1,0.04,0.04,0.12,home,Rabat,uc1_late_payment_risk,LogReg,0.3964083773630783,0.48999999999999994,0,-0.09359162263692161
inst_0002984,order_001706,user_00574,merchant_0049,2,2026-01-17,2026-03-07,unpaid,101.0,1,1,2.0,Marrakech,0.3333333333333333,21.0,21.0,0.6666666666666666,7,2.930396384017488,2.079441541679836,1,1489.0,1489.0,1489.0,4.661177711587681,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0416666666666666,0.0416666666666666,0.125,home,Casablanca,uc1_late_payment_risk,LogReg,0.36860185409807605,0.48999999999999994,0,-0.12139814590192388
inst_0003015,order_001727,user_00579,merchant_0095,3,2026-01-17,2026-02-26,unpaid,58.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,10,0.0,2.3978952727983707,2,2106.0,3331.0,4212.0,5.306241717439284,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,1,0.0,0.0,0.0,electronics,Rabat,uc1_late_payment_risk,LogReg,0.1973689216345572,0.48999999999999994,0,-0.2926310783654428
